address,city,location,neighborhood,postalCode,publishedAtDate,reviewOrigin,reviewsCount,scrapedAt,stars,state,street,text,title,totalScore
"Av. dos Funcionários Públicos, 379 - Vila do Sol, São Paulo - SP, 04962-000, Brasil",São Paulo,"{'lat': -23.7344636, 'lng': -46.7816151}",Vila do Sol,04962-000,2025-02-05T16:37:50.097Z,Google,98,2025-10-04T22:11:40.348Z,1,São Paulo,"Av. dos Funcionários Públicos, 379","Olá a todos.  Lamentável o atendimento da recepção, misturam as qualificação passam pessoas a frente das outras não respeitando a ordem de chegada mesmo tendo a mesma cor, na troca de turno às 19:00 HS ficaram batendo papo ao invés de abrir as fichas dos pacientes quando deu 21:20, exatamente 20 minutos depois começaram a trabalhar, acho que essas pessoas inexperiente deveria ser supervisionada, depois de reclamar na recepção  mais de 2HS de espera fui chamado para atendimento.  Vão se defender dizendo que passou pessoas a frente porque são idosos, mais não é verdade eu estava nas cadeiras aguardando atendimento, vi ficar vazio depois encher novamente  depois de uma mulher que passou junto a mim na triagem ir para a sala, eu achei que seria o próximo mais umas 17 pessoas ainda passaram na minha frente só depois de eu ter reclamado na recepção por falta de experiência é claro eu fui chamado, os médicos sempre foram excelentes mais o conselho da UPA junto a UBS deveria observar isso.",UPA - Vera Cruz,3.4
"Av. dos Funcionários Públicos, 379 - Vila do Sol, São Paulo - SP, 04962-000, Brasil",São Paulo,"{'lat': -23.7344636, 'lng': -46.7816151}",Vila do Sol,04962-000,2025-01-26T21:14:05.145Z,Google,98,2025-10-04T22:11:40.348Z,1,São Paulo,"Av. dos Funcionários Públicos, 379",Bom atendimento fiquei internado . Gostaria de agradecer a educação de todos . Principalmente a médica psiquiatra que me deu alta médica no dia25 01 2025 que me avaliou e entendeu a situação. Cuidar da saude mental é muito importante.,UPA - Vera Cruz,3.4
"Av. dos Funcionários Públicos, 379 - Vila do Sol, São Paulo - SP, 04962-000, Brasil",São Paulo,"{'lat': -23.7344636, 'lng': -46.7816151}",Vila do Sol,04962-000,2025-01-08T01:45:57.594Z,Google,98,2025-10-04T22:11:40.348Z,1,São Paulo,"Av. dos Funcionários Públicos, 379","Gostaria de expressar meu descontentamento com o atendimento recebido no dia 07 de janeiro de 2024, por volta das 21h50, nesta Unidade de Saúde. Apesar de o acolhimento e a triagem terem sido conduzidos de forma extremamente educada e atenciosa, o atendimento realizado pelo profissional de saúde no Consultório 2 foi, lamentavelmente, insatisfatório.  O referido profissional mostrou-se completamente displicente ao conduzir a consulta. Limitou-se a dar dois tapinhas nas minhas costas para ""confirmar"" um diagnóstico de infecção urinária, sem realizar qualquer exame adicional ou oferecer explicações detalhadas. Nenhuma orientação foi dada, apenas me entregou a receita e disse: ""Tá dispensada.""  Infelizmente, trata-se de um exemplo típico de um atendimento precário, que não só desrespeita o paciente como compromete a qualidade do cuidado. Além disso, a excessiva burocracia para formalizar reclamações desestimula os usuários a buscarem melhorias no serviço prestado.",UPA - Vera Cruz,3.4
"Av. dos Funcionários Públicos, 379 - Vila do Sol, São Paulo - SP, 04962-000, Brasil",São Paulo,"{'lat': -23.7344636, 'lng': -46.7816151}",Vila do Sol,04962-000,2025-01-02T10:04:47.658Z,Google,98,2025-10-04T22:11:40.348Z,5,São Paulo,"Av. dos Funcionários Públicos, 379",,UPA - Vera Cruz,3.4
"Av. dos Funcionários Públicos, 379 - Vila do Sol, São Paulo - SP, 04962-000, Brasil",São Paulo,"{'lat': -23.7344636, 'lng': -46.7816151}",Vila do Sol,04962-000,2024-12-15T21:10:28.234Z,Google,98,2025-10-04T22:11:40.348Z,1,São Paulo,"Av. dos Funcionários Públicos, 379",Um espaço grande não poder estacionar uma moto nunca vi isso péssimo,UPA - Vera Cruz,3.4
"Av. dos Funcionários Públicos, 379 - Vila do Sol, São Paulo - SP, 04962-000, Brasil",São Paulo,"{'lat': -23.7344636, 'lng': -46.7816151}",Vila do Sol,04962-000,2024-11-24T12:00:19.992Z,Google,98,2025-10-04T22:11:40.348Z,1,São Paulo,"Av. dos Funcionários Públicos, 379",Fui passa hj ruim corpo rum fui atendida pela uma médica nova qui começou hj mesmo não me deu remédio naquela hora detalhe foi olha minha garganta com a lanterna do celular dela minha garganta inflamada!,UPA - Vera Cruz,3.4
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-21T13:49:26.892Z,Google,480,2025-10-04T22:11:39.148Z,5,São Paulo,"R. José Vicente da Cruz, 90","Parabéns a equipe da enfremeira Alexandra, Dr Rogerio Michelle Talia Camila Equipe dedicada sem palavras, se todos os funcionarios estivesem esta força de vontade.",UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-21T13:48:41.258Z,Google,480,2025-10-04T22:11:39.148Z,5,São Paulo,"R. José Vicente da Cruz, 90","Quero agradecer a equipe da Enfermeira Alessandra , Micheli’",UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-17T15:29:22.705Z,Google,480,2025-10-04T22:11:39.148Z,5,São Paulo,"R. José Vicente da Cruz, 90","Gostaria de agradecer à equipe da enfermeira Alessandra por todo cuidado e atenção, principalmente à médica Dr.a Rayssa e Dr. Mohamed, que foram incríveis em meu atendimento. Pois, antes de passar com esses excelentes profissionais, estava sem esperanças de um tratamento mais adequado. Infelizmente, fui atendida anteriormente por duas médicas sem total empatia e de profundo descaso, sem se quer ler sobre o que estava ocorrendo comigo e simplesmente medicando o mesmo medicamento que, no caso, não estava fazendo efeito algum, querendo que uma paciente que estava gritando de dor aguda explicasse todo ocorrido sem o mínimo de condições. Sem olhar nos olhos e sendo grosseiras em seu atendimento. Mas orei tanto a Deus que me ajudasse com um bom profissional e ele escultou as minhas preces quando colocou o Dr. Mohamed, em meu caminho, me examinando como um excelente profissional deve fazer. O que ele fez por mim, nenhum outro profissional anterior havia feito. Que Deus abençoe muito a vida desse senhor, dando muita saúde, paz e sabedoria a ele para poder continuar salvando vidas de pessoas como eu que não têm condições de ir ao hospital particular e mostrar que, por mais ruim que esteja a saúde pública, existem, sim, bons profissionais. Gratidão a todos que foram bons para mim. Deus abençoe cada um de vocês, obrigada. Escrevo emocionada porque só eu sei o quanto sofri na noite anterior. Obrigada, Deus, obrigada 🙏✨️😭",UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-17T15:03:42.966Z,Google,480,2025-10-04T22:11:39.148Z,5,São Paulo,"R. José Vicente da Cruz, 90",Equipe da enfermeira Alessandra é maravilhosa. Adoramos o tratamento.,UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-17T14:26:35.983Z,Google,480,2025-10-04T22:11:39.148Z,5,São Paulo,"R. José Vicente da Cruz, 90","Enfermeira Alessandra sempre muito atenciosa e prestativa, trata a todos muito bem. Medica Cristina também é maravilhosa e deu uma atenção especial a minha vó que tem uma leve deficiência auditiva.",UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-17T10:50:20.471Z,Google,480,2025-10-04T22:11:39.148Z,1,São Paulo,"R. José Vicente da Cruz, 90","fui segunda dia 15/09 com forte dores nas costas, tinha passado no ama antes disso e a médica me passo um raio-x pra fazer na upa e passar com a médica, fiz o raio-x, pra na hora de passar na médica ela falar que nao tem ortopedista pra dor crônica (?) que eu tinha q ir na ubs, sendo que eu comecei a sentir a dor agora, nem olhou meu raio-x, voltei ao ama e foi constatado que eu estava com começo de pneumonia. se eu soubesse o nome da médica que me atendeu, eu iria denunciá-la por negligência.",UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-17T02:00:05.892Z,Google,480,2025-10-04T22:11:39.148Z,1,São Paulo,"R. José Vicente da Cruz, 90","Trouxe meu esposo passando mal, uma demora absurda só pra passar na recepção. Quando fui verificar, uma atendente da recepção me informou que haviam algumas fichas na frente do meu esposo por serem prioridade… depois quando fui novamente que finalmente chamaram ele pra recepção , um menino mais perdido que nós que somos pacientes, completamente arrogante é despreparado para trabalhar com pessoas. Não estamos aqui porque queremos, infelizmente estamos porque precisamos e pagamos por isso! Cheguei aqui às 18:50 (16/09/2025) e estamos aguardando atendimento até agora, considerando que são 23h. O atendimento da classificação de risco é satisfatório e eficiente, os enfermeiros são prestativos e nos orientam da forma certa e humanizada, mas o da recepção eu nunca fui tratada tão mal em toda a minha vida! Já vim na unidade outras vezes e até mesmo nesse plantão, pois reconheci alguns rostinhos… sempre me trataram bem, tem uma moça super simpática, hoje não a vi, que se eu não me engano se chama Paloma, ou Patrícia… deveria ensinar ao colega como se trata um ser humano que chega no hospital doente, onde a única coisa que queremos é ser atendidos e tratados com respeito e empatia.",UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-16T13:04:12.503Z,Google,480,2025-10-04T22:11:39.148Z,1,São Paulo,"R. José Vicente da Cruz, 90",Antes era muito boa assim que inaugurou... mais hoje em dia tá péssima. Hoje mesmo cheguei as 7:10 e saí 9:55 da manhã e saí sem atendimento. Voltei pra casa doente .,UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-12T13:37:33.229Z,Google,480,2025-10-04T22:11:39.148Z,5,São Paulo,"R. José Vicente da Cruz, 90",Gostaria de agradecer ao atendimento com minha mãezinha  que ficou na observação adulto. O atendimento da enfermeira Alessandra é muito humanizado. Muito atencioso... Gostei demais,UPA Rio Pequeno,3.6
"R. José Vicente da Cruz, 90 - Vila Antonio, São Paulo - SP, 05376-000, Brasil",São Paulo,"{'lat': -23.5766693, 'lng': -46.7649455}",Vila Antonio,05376-000,2025-09-11T14:41:53.373Z,Google,480,2025-10-04T22:11:39.148Z,5,São Paulo,"R. José Vicente da Cruz, 90","Equipe da enfermeira Alessandra foram todos ótimos , sempre bem atenciosos",UPA Rio Pequeno,3.6
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-30T23:52:34.804Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15","É um pronto-socorro excelente, existe demora, mas vale a pena esperar porque eles resolvem. Os casos graves passam na frente, às vezes por isso da demora. Cuidou da minha filha que estava com dengue, muito bem tratada . E quando eu troco o turno também demora ,mas excelente comparado aos outros hospitais públicos nem se compara vale muito a pena. Profissionais competentes isso é o que importa.",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-28T17:06:55.477Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15",Olá meu nome é estevam e fui muito bem atendido pelo Dr Tomás parabéns,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-28T11:26:32.955Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15","Médicos e enfermeiros, em sua imensa maioria, atenciosos e gentis. Pelas 2 experiências que tive, entendo que a demanda é grandiosa  e isso que dificulta dar vazão mais ágil para todos os pacientes.",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-27T10:11:22.767Z,Google,173,2025-10-04T22:11:43.424Z,4,São Paulo,"Praça Eng. Hugo Brandi, 15","Bom dia! Ontem foi a segunda vez desde maio que passo em emergência nessa unidade. Apesar de todas as reclamações que comumente temos aos atendimentos, sabemos de toda a demanda que uma UPA recebe, que não será nunca perfeito, mas dentro do que é possível, fui muito bem atendida. Gratidão aos profissionais que ali trabalham, Deus os abençoe para que continuem em suas funções tratando as pessoas com empatia. Que possamos enxergar que os profissionais que ali se encontram também possuem suas limitações e precisam ser vistos com respeito, apesar de nossa dor. Gratidão Dr. Caio Henrique por seu atendimento e atenção.",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-26T03:15:11.276Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15","Estive com o meu pai na UPA hoje e fomos bem recepcionados pelo Mateus,Paulo, Davi e Patrícia. Que continuem sempre buscando a excelência. Gratidão hoje e sempre!",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-21T16:17:48.697Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15",Muito bem atendido gostaria de parabenizar os profissionais que me atenderem todos sem excessão melhor que muitos hospitais particulares pena que não sei o nome deles mais fui internado na emergência dia 20 por volta das 11 da manhã fica aqui meu muito obrigado e parabéns tbm a dr Eduarda Campos menegaco único que fiquei sabendo o nome aos demais meus agradecimentos e parabéns,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-20T23:51:30.037Z,Google,173,2025-10-04T22:11:43.424Z,1,São Paulo,"Praça Eng. Hugo Brandi, 15","Gente como que a pessoa chega quase morrendo na upa e demora horrores pra ser atendida pela a emergência só colocou sentada na cadeira de roda pra fazer hora e depois jogou pra ser atendida na porta pelo clínico, ele não pensou duas vezes e já fez a internação dela  sem contar que no final das contas um dos médico clínico  da upa (Lucas Alves de Souza) deu um papel dizendo que foi realizado a endoscopia sem ter feito isso é uma falta de respeito mesmo .",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-20T07:30:00.922Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15",Dra Jéssica e sua assistênte silvanida da área da odontologia nota 10,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-17T03:09:36.224Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15","Cheguei a UPA Vila Maria com uma dor alucinante no rosto. A médica clínica geral me deu o primeiro atendimento e medicação para dor e me encaminhou à equipe de odontologia. Equipe formada pelo dr. Thomaz, Aline e Andrea. Que atendimento sensacional. Cuidadoso, respeitoso e eficiente. O dr. Tomaz não se limitou aos dentes. Observou e se preocupou com minha pressão arterial, que estava alta, diagnosticou um esmagamento mandibular causado por bruxismo, fez fisioterapia em meus nervos do rosto e saí do consultório sem dor e me sentindo muito, muito acolhida e respeitada. Sou muito agradecida. Viva o SUS! Viva à equipe de odontologia da UPA Vila Maria!",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-14T21:02:04.654Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15","Atendimento maravilhoso com a Dra.Lizandra zuim cirurgiã dentista, simplesmente o melhor atendimento da minha vida! Muito obrigado Dra pelo cuidado comigo",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-14T20:18:48.167Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15","Minha esposa foi muito bem atendida na noite desde dia 13/09/2025 pela Dra Lizandra Zuim,que deu muita atenção e não exitou em atendela da melhor maneira possível",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-12T15:56:00.122Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15","Tem sido a melhor rede de atendimento público. Passo minha filha desde que nasceu, tenho outras unidades mais próximos de casa, mas ainda assim prefiro.",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-12T01:12:33.825Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15",,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-09T18:36:02.965Z,Google,173,2025-10-04T22:11:43.424Z,1,São Paulo,"Praça Eng. Hugo Brandi, 15",Horrível atendimento péssimo mau organização filas enormes e poucos médicos precisa de uma pessoa mais competente para organizar o local,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-07T03:58:36.470Z,Google,173,2025-10-04T22:11:43.424Z,4,São Paulo,"Praça Eng. Hugo Brandi, 15",A parte da medição é muito desorganizada e demorada. Mas em outras coisas são rápidos e atenciosos,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-09-03T02:34:12.834Z,Google,173,2025-10-04T22:11:43.424Z,1,São Paulo,"Praça Eng. Hugo Brandi, 15",,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-08-26T02:10:44.182Z,Google,173,2025-10-04T22:11:43.424Z,1,São Paulo,"Praça Eng. Hugo Brandi, 15","Péssimo cheguei 18:50 com meu pai que é hipertenso e diabético com pressão e glicemia alta passando muito mal, suando frio, tontura as passou na triagem classificação de risco pulseira amarela e estamos já a 4:00 horas esperando atendimento com médico e nada. Apenas 2 consultórios com médico e no painel fica chamando atendimento de pacientes fantasma com a sala vazia conforme a foto mostra porta aberta",UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-08-26T00:11:02.878Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15",,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-08-25T22:45:17.329Z,Google,173,2025-10-04T22:11:43.424Z,1,São Paulo,"Praça Eng. Hugo Brandi, 15",Super destratada na triagem cheguei tendo crises e a VANESSA me menosprezando como se eu estivesse com apenas uma dor de cabeça ! Desumano meu fígado atacado e ela querendo apenas conversar com a colega de trabalho ! Já irei fazer uma reclamação na ouvidoria,UPA Vila Maria,4
"Praça Eng. Hugo Brandi, 15 - Vila Maria, São Paulo - SP, 02168-050, Brasil",São Paulo,"{'lat': -23.5173259, 'lng': -46.5772741}",Vila Maria,02168-050,2025-08-24T00:14:13.683Z,Google,173,2025-10-04T22:11:43.424Z,5,São Paulo,"Praça Eng. Hugo Brandi, 15",Fui na upa vila maria pra passar na emergência no Dentista e fui super atendido pelo Dentista Thomas Oliveira  Silva que não mediu esforços pra resolver meu problema com toda gentileza e atenção  .,UPA Vila Maria,4
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-10-04T08:04:43.467Z,Google,117,2025-10-04T22:11:38.725Z,1,São Paulo,"R. Rômulo Naldi, 1",,UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-09-15T21:38:54.531Z,Google,117,2025-10-04T22:11:38.725Z,1,São Paulo,"R. Rômulo Naldi, 1","Péssima experiência,eu aguardando só para pegar uma medicação pro meu filho, esperando a boa vontade delas atenderem,sala cheia de enfermeiras batendo papo,fazendo pouco caso da gente,isso é horrível!!",UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-09-12T01:17:46.650Z,Google,117,2025-10-04T22:11:38.725Z,5,São Paulo,"R. Rômulo Naldi, 1",,UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-09-11T14:31:39.692Z,Google,117,2025-10-04T22:11:38.725Z,1,São Paulo,"R. Rômulo Naldi, 1",Péssimo atendimento do médico Guilherme del grande oliveira e muito ruim não examina ou paciente ainda maltrata as pessoas e grita como se as pessoas forem filho de ele muito ruim tem q da uma melhora no atendimento de esse médico muito mal experiência com esse médico não sabe ter educação com as pessoas em fim ruim demais,UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-08-31T13:01:32.797Z,Google,117,2025-10-04T22:11:38.725Z,5,São Paulo,"R. Rômulo Naldi, 1","Muito melhor que o hospital Brasilandia e UBS Jardim Damasceno. Recepcionista Juliana, um amor, super educada. Equipe médica e equipe de enfermagem estão de parabéns, duas vezes que eu fui, me atenderam dentro do esperado e sai medicada, sem dor. Setor de farmacia, mesmo após a explicação do médico, me explicaram novamente o uso do remédio. Portaria, muito simpática, ainda indicou onde aguardar. E classificação de risco, foi super atenciosa, entendeu minha comorbidade e me acolheu. Parabéns a todos! Me desculpem não gravar o nome de vocês, mas muito obrigada pelo acolhimento e ajuda.",UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-08-04T01:22:13.073Z,Google,117,2025-10-04T22:11:38.725Z,1,São Paulo,"R. Rômulo Naldi, 1",NOTA ZERO.,UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-07-25T23:32:47.148Z,Google,117,2025-10-04T22:11:38.725Z,5,São Paulo,"R. Rômulo Naldi, 1",,UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-06-10T09:51:21.201Z,Google,117,2025-10-04T22:11:38.725Z,1,São Paulo,"R. Rômulo Naldi, 1","Péssima experiência, estive hoje nessa unidade, onde informei para a medica Elis Miranda Mau CREMESP 249075 , que estava gripada há uma semana que iniciei com quadro gripal, relatei a mesma que sou portadora de uma doença autoimune, onde a mesma nem se quer nem se preocupou em saber as minhas medicações de uso contínuo,informo para a mesma que estou com tosse seca, e constante, relato que estou com coriza e dor no peito de tanto tossir, a mesma não pede nenhum teste de influenza ou algo relacionado, sem me examinar corretamente me passa para tomar em casa medicações VO antibiótico e corticoide, relato para a mesma que trabalho com público e se possível poderia me afastar o dia de hoje, Sra° Elis informa que não e fornecido atestado para GRIPE ou seja eu saio passando virus para meus familiares e colegas de trabalho",UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-03-08T17:29:33.555Z,Google,117,2025-10-04T22:11:38.725Z,1,São Paulo,"R. Rômulo Naldi, 1",Péssima meu filho Deu entrada nessa unidade pelo SAMU os médicos fingiram bom atendimento até os familiares saírem da Unidade fizeram a transferência do meu filho sem comunicar a ninguém jogaram em outro hospital onde meu filho presenciou óbitos estou indignada,UPA/UBS Jardim Elisa Maria I,2.9
"R. Rômulo Naldi, 1 - Conj. Promorar Estrada da Parada, São Paulo - SP, 02873-250, Brasil",São Paulo,"{'lat': -23.4559086, 'lng': -46.6856844}",Conjunto Promorar Estrada da Parada,02873-250,2025-02-24T12:08:50.385Z,Google,117,2025-10-04T22:11:38.725Z,1,São Paulo,"R. Rômulo Naldi, 1","Porque o descanso que é para o pessoal da enfermagem, mas nem todos fazem, e a recepção em peso dorme, Isso é injusto. O próprio nome já diz Descanso para a Enfermagem. Ninguém põe ordem na casa? Deveria ter um espaço para cada setor ou um espaço maior para ficar confortável para todos.",UPA/UBS Jardim Elisa Maria I,2.9
