Nome_Upa;Contagem_Avaliacoes;Pontuacao_Total;Cidade;Estado;Bairro;Rua;CEP;Origem_Avaliacao;Data_Coleta;Data_Publicacao_Avaliacao;Texto_Avaliacao;Estrelas
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-08-23T16:23:28;SEMPRE QUE SE TENTA FALAR COM A ADMINISTRACAO POR TELEFONE OU COM A RECEPCAO E UM CAOS A EMPRESA NUNCA CONSEGUE FALAR AINDA COM SE PRECISAR PEGAR VERACIDADE DE ATESTADO DE COLABORADORES O TELEFONE DA SEMPRE OCUPADO;2
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-08-15T23:59:16;REALIZEI  UMA PEQUENA CIRURGIA, MAS QUERO EXPRESSAR O MEU SINCERO AGRADECIMENTO AO DR: (ALEXANDRE DE JESUS) ELE E UM GRANDE PROFISSIONAL E SUPERGENTIL ATENCIOSO.  ATT: ALAN BARROS  SAO PAULO, 11 DE AGOSTO DE 2024;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-08-15T17:02:33;O ATENDIMENTO LA E MARAVILHOSO SO PODERIAM MELHORAR OS CANAIS DE COMUNICACAO EU MORO BEM LONGE DE LA ME LIGARAM NAO PUDE ATENDER E AGORA ESTOU TENTANDO FALAR PELO NUMERO DELES E NINGUEM ATENDE E TENHO EXAME AMANHA AS 7H;4
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-08-09T04:10:40;MINHA MAE ESTA INTERNADA NA OBSERVACAO, DESDE O MOMENTO QUE CHEGAMOS A PRIMEIRA ENFERMEIRA QUE NOS ATENDEU JA PERCEBEU A GRAVIDADE DO CASO, E E MINHA MAE FOI SUPER BEM ATENDIDA PELO MEDICO QUE ATENDEU ELA NO PLANTAO, AS ENFERMEIRAS DE TODOS OS TURNOS SUPER ATENCIOSAS , ESTOU IMPRESSIONADA COM O EXCELENTE ATENDIMENTO ,A ENFERMEIRA TAMIRES EU AGRADECO DE CORACAO,E A EQUIPE MEDICA E TODOS OS ENFERMEIROS DESTE HOSPITAL MEU  OBRIGADA E DE TODA MINHA FAMILIA PELA ATENCAO E CARINHO COM A MINHA MAE, DEUS ABENCOE VOCES .;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-08-07T12:33:37;TELEFONE NAO ATENDE, NAO IMPORTA O RAMAL.;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-08-06T02:57:03;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-07-19T20:10:04;ENTAO EU PASSEI MAL NA MADRUGADA E FUI NA UPA , CHEGANDO LA EU FALEI PRO MEDICO QUE TAVA COM DOR MUITO FORTE NAS PERNAS E NAO TAVA CONSEGUINDO ANDAR, ALEM DE TA COM FEBRE E MUITA DOR NO CORPO,ELE ANOTOU TODOS OS MEUS SINTOMAS E APENAS ME PASSOU UMA DIPIRONA 🤡 NAO PEDIU PRA FAZER NENHUM EXAME E NEM NADA! ACABEI VOLTANDO PRA CASA COM DOR E NO DIA SEGUINTE RETORNEI,AI A SEGUNDA MEDICA ME PASSOU PELO EXAME E ME MEDICOU!;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-06-25T19:17:06;JA FOI BOM INFELIZMENTE .ONTEM FUI PARA PASSAR NO MEDICO ,FIQUEI HORRORIZADA COM A SITUACAO,GENTE SAINDO PELA TANGENTE ,UMA BAGUNCA,PARECIA UMA FEIRA ,CAIU O SISTEMA,EMERGENCIAS ,OBITO ,TRISTE ,CHEGUEI AS 15:45 SAI AS 21:00 FUI ATENDIDA MAS NAO TOMEI A MEDICACAO POR CONTA DO OBITO OCORRIDO ESTAVA TENDO UMA DEMORA P MEDICACAO ,OS MEDICOS EXCELENTES AO MENOS P MIM ,MAS ESTA BEM DESORGANIZADO INFELIZMENTE.;2
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-06-15T20:56:19;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-06-03T17:23:22;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-05-29T13:50:23;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-05-28T15:51:33;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-05-22T23:50:07;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-05-16T11:38:26;EU NAO TENHO PALAVRAS PELO BOM ATENDIMENTO DESSE LUGAR PRINCIPALMENTE PELO ATENDIMENTO  DR CAIO QUE TEM AMOR AO  QUE FAZ ELE FAZ TODA DIFERENCA  NESSE LUGAR,MEU ESPOSO FOI  RECOLHIDO  MAS COMO  ELE MESMO DISSE FIZ  O POSSIVEL.;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-05-06T23:11:19;DEMOROU MUITO PARA SER ATENDIDA 5 HORAS, POREM O LOCAL ESTAVA MUITO CHEIO, ENTAO JA ERA DE SE ESPERAR, MEDICO E ENFERMEIROS BONS .;4
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-03-31T16:12:24;ATENDIMENTO EXCELENTE, CUIDARAM MUITO BEM DA MINHA IRMA. GRATIDAO 🙌;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-03-28T23:05:45;AVALIACAO NAO PREENCHIDA;4
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-02-27T20:10:11;PRA QUE TER ESTACIONAMENTO NO LOCAL SE NAO PODE USAR,EU EM...E CADA UMA;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-02-14T13:04:00;JA FOI MUITO BOM, ULTIMAMENTE O ATENDIMENTO DEIXA A DESEJAR. FUI NA UNIDADE PQ ESTAVA COM MUITA DOR NO CORPO, TIVE FEBRE E TOSSE A MAIS DE UMA SEMANA, . FIQUEI COM MEDO DE SER DENGUE. PASSEI NA TRIAGEM, COLOCARAM O MEDIDOR DE PRESSAO, MAS ACHO Q. NAO MEDIRAM PQ NAO APERTOU. FUI DIRECIONADA P ATENDIMENTO MEDICO, FIQUEI DAS 19:05 ATE 21:20, NADA DO MEDICO ME CHAMAR, FUI NA RECEPCAO, ME INFORMARAM QUE HAVIA 10 PESSOAS NA FRENTE E SE NAO CHEGASSE PRIORIDADE. DESISTI , DISSE Q NAO IA ESPERAR SE PODIAM DA UMA DECLARACAO, MEU ESPOSO ESTAVA COMIGO. A OUTRA RECEPCIONISTA FALOU, VOCE COLOCA QUE ELA VEIO E NAO ESPEROU ATENDIMENTO,  SO PASSOU NA CLASSIFICACAO. ASSIM FIZERAM, MAS ESTAVAM TAO PREOCUPADAS EM INFORMAR APENAS Q NAO PASSEI N MEDICO , DANDO A ENTENDER QUE FUI ATRAS DE UMA DECLARACAO, QUE ESQUECERAM DE COLOCAR O HORARIO QUE PERMANECI NA UNIDADE, QUE FOI DAS 19:05 ATE AS 21:20. EMBORA EU CHEGUEI LA 18:10 MAS FUI RETIRAR UM EXAME , QUE FICARAM PASSANDO DE UM PRO OUTRO E NAO ACHAVAM.  POR FIM, NAO PASSEI EM MEDICO NENHUM,, PASSEI RAIVA, A DECLARACAO NAO VALEU DE NADA PQ NAO TINHA HORARIOS MEDI MINHA PRESSAO EM CASA ESTAVA 17/11.;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-02-14T12:37:06;ATENDIMENTO CADA DIA MELHOR.;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-02-10T16:55:09;JA LIGUEI 15 VEZ OU MAIS PRA RECEPCAO DA UP NAO ATENDEM;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-01-20T20:52:39;HJ DIA 20 DE JANEIRO DEI ENTRADA NA UPA VERA CRUZ AS 13:56 , QUANDO FOI 14:30 FUI ATE A RECEPCAO SABER O QUE ESTAVA ACONTECENDO QUE ESTAVAM DEMORANDO MUITO PRA ME ATENDER,ELA SIMPLESMENTE DISSE NAO E POR ORDEM DE CHEGADA E SIM EMERGENCIA,VI MUITAS PESSOAS ENTRANDO LA RINDO E ALGUNS QUE SERIAM RETORNO E SEREM ATENDIDOS NA MINHA FRENTE , CHEGUEI LA COM MUITA DOR DE BARRIGA, FRAQUEZA VOMITANDO ENJOO,TIVE UM LEVE SANGRAMENTO,DORES FORTES NO ABDOMEN,E DIZER QUE MEU CASO NAO ERA UMA EMERGENCIA PRA QUEM ESTA GESTANTE,NO FINAL ESPEREI 2 HRS ALI COM DOR E NAO FUI ATENDIDA VIM EMBORA PRA CASA SEM ATENDIMENTO, OS FUNCIONARIOS SAO UNS PESSIMOS PROFISSIONAIS FALO COM EXCECAO DE ALGUNS ,MAS TER UMA PROFISSAO DE ENFERMEIRO OU RECEPCIONISTA NAO E SER MELHOR DO QUE NGM SOMOS TODOS SERES HUMANOS,SAIR DE LA CHORANDO DE DOR E ELAS FIZERAM POUCO CASO.MUITO DECEPCIONADA DEIXOU MUITO A DESEJAR ,DEVERIAM ESCOLHER MELHOR SEUS PROFISSIONAIS POIS NAO E SO VESTIR UMA FARDA E SABER USAR E HONRAR ..;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2024-01-19T15:35:43;FOI OTIMA, FIZ FICHA, PASSEI NA TRIAGEM, PASSEI NO MEDICO E FUI MEDICADA  EM MENOS DE MEIA HORA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-12-28T13:29:36;AVALIACAO NAO PREENCHIDA;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-12-01T20:13:01;UM BOM ATENDIMENTO;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-10-24T07:25:33;HOJE DIA 24/10/2023 AS 2:30 DA MADRUGADA LEVEI MINHA ESPOSA GRAVIDA QUE ESTAVA PASSANDO MAU COM INFECCAO URINARIA SUSPEITA DE COLICA RENAL , COM MUITA DOR SE TREMENDO  ATE A UPA VERA CRUZ. TIVE QUE ENTRA COM MEU VEICULO NA UNIDADE , NISSO A ATENDENTE DA RECEPCAO FOI MUITO MAU EDUCADA , OLHOU PARA MINHA CARA E FALOU PARA MIM TIRAR O VEICULO DE LA DE DENTRO , SENDO QUE ESSA FUNCAO NEM E DELA ,E O SEGURANCA  DA PORTARIA JA TINHA ME AVISADO QUE NAO PODERIA DEIXA O CARRO ALI , QUE O ESTACIONAMENTO E APENAS PARA OS FUNCIONARIOS.... NISSO EU FIQUEI COM MINHA ESPOSA PORQUE ELA NAO ESTAVA CONSEGUINDO NEM ANDAR , SE TREMENDO DE FEBRE ,NISSO A RECEPCIONISTA OLHOU PARA MINHA CARA SENDO SARCASTICA,  E FALOU QUE MINHA ESPOSA ESTAVA OTIMA QUE PODERIA DEIXA-LA ALI SOZINHA E IR TIRAR O CARRO DO ESTACIONAMENTO , ENFIM NAO ERA A MAE DELA OU ELA QUE ESTAVA RUIM, ACHEI MUITA FALTA DE RESPEITO , SEI QUE SOU MAIS 1 PESSOA QUE PASSA POR ESSES TIPOS DE SITUACOES,  MAIS TEMOS QUE FALA , PORQUE ELES PRECISAM TRATAR AS PESSOAS BEM E COM RESPEITO.. HA ESQUECI DE FRISAR QUE ISSO FOI 1 RECEPCIONISTA,  NAO VOU CITAR O NOME DELA AQUI PORQUE ACHO QUE NAO E PRECISO , ACREDITO TAMBEM QUE NAO E PORQUE ELA FEZ ISSO QUE A UPA NAO PRESTA , O PROBLEMA ESTA NELA QUE PRECISA APRENDER A SER PROFISSIONAL..... E AQUI VAI MINHA AVALIACAO SOBRE O ATENDIMENTO DA NOITE , RECEPCAO COM FUNCIONARIA  MAU QUALIFICADA PARA LIDAR COM PESSOAS.;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-09-26T10:48:32;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-06-28T17:08:56;HOJE DIA 28 /06 POR VOLTA DAS 12:20 ESTAVA NA UPA , FIQUEI HORAS ESPERANDO PRA FINALMENTE PASSAR COM UMA MEDICA SE CHAMA DRA.LETICIA PELATIERI , PRA ELA SIMPLESMENTE  OLHAR PRA MINHA CARA E NEM ME EXAMINAR SIMPLESMENTE ME PASSOU UM TESTE DE COVID E QUANDO QUESTIONEI DO ATESTADO MEDICO PRA LEVAR PRA MINHA EMPRESA , ELA ME RESPONDEU COM A SEGUINTE FRASE “ NAO CONSIGO TE DAR UM ATESTADO MEDICO , PORQUE VOCE ESTA SO COM DOR “ ISSO E UMA FALTA DE RESPEITO , EU ESTAVA INCAPAZ DE VOLTAR AO TRABALHO, ELA SIMPLESMENTE FALOU QUE NAO ESTAVA DOENTE COMO SEMPRE OS ATENDIMENTOS DAS MEDICA NESSA UNIDADE E PESSIMA , UM LIXO DE ATENDIMENTO, SO SOCORRE VOCE SE ESTIVER NA BEIRA DA MORTE E OLHE LA;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-05-28T01:00:03;INCRIVELMENTE DEMAIS!! PASSEI HOJE MEU PAI DE 70 ANOS COM UMA FERIDA NA CABECA,E ELE TEVE UM EXCELENTE  ATENDIMENTO,DESDE A RECEPCAO ATE A MEDICACAO,MAS QUERO DEIXAR O MEU MAIOR AGRADECIMENTO A TODOS,MAS EM ESPECIAL O MOCO DA SALA TRIAGEM ,QUE  FAZ O PRIMEIRO ATENDIMENTO,QUE MEDE A PRESSAO,O ACUCAR NO SANGUE E OS BATIMENTOS CARDIACOS E A RESPIRACAO, NAO SEI O NOME DELE, MAS ERA BRANQUINHO E GORDINHO QUE USAVA UM CAMISA AZUL,UM EXCELENTE PROFISSIONAL  E SER HUMANO,MAS TODOS FORAM EXCELENTES,MEU PAI SE CHAMA JOSE PAULO DA SILVA,PASSOU HOJE DIA 26.05.23;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-04-21T09:26:15;MINHA MAE E PACIENTE DA UPA VERA CRUZ, E A FORMA QUE TRATAM ELA, DESDE QUANDO ELA CHEGA, ATE A FINALIZACAO DO ATENDIMENTO E ALGO ADMIRAVEL. HUMANIZACAO E O NOME, DESDE DA RECEPCAO ATE OS MEDICOS. PARABENS A TODOS OS COLABORADORES QUE TRABALHAM NA UPA VERA CRUZ, VOCES SAO O EXEMPLO QUE SIM,  A SAUDE TEM JEITO,  E QUE A FORMA DE TRATAR OS PACIENTES FAZ TODA A DIFERENCA. GRATIDAO!!!;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-04-11T21:16:36;PIOROU BASTANTE 5 HORAS PARA VC PASSAR NO MEDICO E MAIS 4 PARA TOMAR UMA INJECAO;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-04-11T01:02:04;ESSA UPA E UMA DAS MELHORES QUE EU JA PASSEI, O ATENDIMENTO E MTO BOM E OS MEDICOS SAO BEM ATENCIOSOS, AS VEZES ESTA MTO CHEIO, POR CONTA Q E O MAIS PERTO E O MELHOR DA REGIAO, VALE A PENA IR , E MESMO QUE ESTEJA CHEIO ESPERAR O ATENDIMENTO...;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-03-10T22:30:07;MUITO BOA JA PASSEI POR LA E DIGO FUI BEM ATENDIDO POIS NO DIA A INFERMEIRA NO PORTAO DE SAIDA JA NA HORA DE ALMOCO DEIXOU DE IR PRO ALMOCO PRA ME ATENDER POIS DEVERIAM DAR MAIS VALOR A PROFISSIONAIS ASSIM SO TENHO A AGRADECER;4
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-03-06T20:42:16;BOM.;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2023-01-09T00:41:23;OTIMO ATENDIMENTO, DESDE RECEPCAO, SEGURANCA, TRIAGEM E O MEDICO QUE FEZ O ATENDIMENTO DE GABRIEL HENRIQUE SUPER ATENCIOSO E EDUCADO NOTA 1000 !;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-09-11T06:55:33;OTIMO ATENDIMENTO;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-06-23T16:43:38;AVALIACAO NAO PREENCHIDA;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-06-20T10:12:41;AVALIACAO NAO PREENCHIDA;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-06-07T17:34:33;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-05-24T20:55:22;BOA NOITE QUERO VIR DENUNCIAR UM CASO DE FALTA DE EMPATIA E FALTA DE RESPEITO COM O PROXIMO ATE HOJE EU NUNCA VI EM TODA A MINHA VIDA A PIOR UP  , NUNCA VI TAMBEM TANTO DESCASO COM O SER HUMANO IGUAL ESSA  UP VERA CRUZ, PORQUE UMA PESSOA QUE CHEGOU AS 12:00 COM FEBRE DE 38.9 GRAU E NAO SER ATENDIDA COMO PRIORIDADE OU EMERGENCIA E ATE AGORA NAO FOI ATENDIDA , ISSO E MUITO REVOLTANTE E UM DESCASO COM A POPULACAO , GOSTARIA QUE TOMASSE UMA PROVIDENCIA SOBRE ISSO , QUE NAO VENHA SE REPETIR COM DEMAIS PESSOAS E QUE ACABE COM ESSE DESCASO COM A POPULACAO PORQUE ISSO E REVOLTANTE, SO DEUS PARA NOS SALVAR MESMO;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-04-15T13:08:10;EXCELENTE ATENDIMENTO, PRA MIM O MELHOR PRONTO ATENDIMENTO DA REGIAO. PARABENS A TODA EQUIPE 👏👏👏👏;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-02-18T11:32:04;EQUIPE MUITA ORGANIZADA E EFICIENTE. FUI COM COLICA RENAL E EM 20 MINUTOS JA ESTAVA SENDO MEDICADO, REALMENTE NOTA MIL!;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-01-16T15:15:39;PESSIMA EXPERIENCIA EQUIPE DESORGANIZADA E FALTA DE ATENDIMENTO. FIQUEI 5H HORAS ESPERANDO O ATENDIMENTO MEDICO E NAO FUI ATENDIDO, ISSO PORQUE A EQUIPE SIMPLEMENTE ENCERROU A FICHA ERRONEAMENTE SEM O ATENDIMENTO MEDICO. NAO RECOMENDO ESSA UNIDADE DE PONTO ATENDIMENTO, EQUIPE DESORGANIZADA E COM FALTA DE COMUNICACAO.;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2022-01-16T15:12:22;PESSIMA EXPERIENCIA, DEPOIS DE 5 HORAS DE ESPERA, FUI ATE A RECEPCAO QUESTIONAR QUANTAS PESSOAS FALTAVA PRA SER ATENDIDA, FUI SURPREENDIDA COM A INFORMACAO QUE MINHA FICHA TINHA SIDO ENCERRADA PELA ENFERMEIRA QUE FEZ A TRIAGEM, A MESMA QUE ME ORIENTOU A AGUARDAR NA TENDA PRA FAZER O TESTE DE COVID, RESUMO, ME DESTRATARAM E NAO PRIORIZARAM O MEU ATENDIMENTO. EU ESTAVA COM MUITA DOR E RESOLVI NAO FICAR MAIS NAQUELE LOCAL. ELES SAO DESORGANIZADOS E A COMUNICACAO NA TROCA DE PLANTAO NAO E EFETIVA.;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2021-09-04T03:46:22;PARABENS CAROS COLEGAS CEJAM QUE ATUAM NA UPA VERA CRUZ, SAI COM MEU CORACAO QUENTINHO DAI HOJE. ATENDIMENTO MARAVILHOSO DESDE A ENTRADA ATE O ATENDIMENTO FINAL COM ESPECIALISTA. PARABENS E SUCESSO A TODOS.;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2021-09-02T19:33:56;GOSTARIA DE AGRADECER A TODOS DA EQUIPE QUE TIVERAM UM ZELO MUITO GRANDE COM O ATENDIMENTO AO MEU PAI, FICOU 17 HRS EM ATENDIMENTO ONDE FOI EFETUADO TODOS OS EXAMES NECESSARIOS E MEDICACOES E TODA ATENCAO ISSO NAO TEM PRECO. SO AGRADECIMENTO E DEUS ABENCOE A TODOS.;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2021-07-28T17:34:43;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2021-04-06T15:41:04;AVALIACAO NAO PREENCHIDA;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2021-04-01T21:18:17;AVALIACAO NAO PREENCHIDA;4
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2021-02-16T18:49:43;MAIS DE 3H DE ESPERA PRA UM CASO DE URGENCIA..SE A PESSOA TIVER QUE MORRER ELA MORRE NA RECEPCAO MESMO. PIOR UPA DA REGIAO;1
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2020-12-18T13:42:01;MEDICOS, ENFERMEIROS, RECEPCAO, TODOS COM MUITO ZELO E TRATAMENTO HUMANIZADO, ESTOU ACOMPANHADO MEU TIO QUE ESTA FAZENDO TRATAMENTO LA E ESTAMOS MUITO SATISFEITO COM OS ATENDIMENTOS!;5
UPA VERA CRUZ;101;3.4;SAO PAULO;SAO PAULO;VILA DO SOL;AV. DOS FUNCIONARIOS PUBLICOS, 379;04962-000;Google;2025-10-18T02:19:01;2020-09-14T03:44:49;ATENDIMENTOS EXEMPLAR MEDICOS EFICIENTES NOTA 10;5
