date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide
2024-09-26 07:00:00+00:00,347.4,41.0,163.0,8.5,105.0,28.0
2024-09-26 08:00:00+00:00,357.6,39.0,165.0,6.8,118.0,23.6
2024-09-26 09:00:00+00:00,339.0,36.7,166.0,5.3,129.0,19.8
2024-09-26 10:00:00+00:00,303.6,33.3,163.0,4.2,136.0,17.7
2024-09-26 11:00:00+00:00,310.1,32.2,159.0,3.3,140.0,16.3
2024-09-26 12:00:00+00:00,409.8,37.8,152.0,3.0,139.0,14.6
2024-09-26 13:00:00+00:00,459.1,40.4,152.0,4.1,131.0,14.1
2024-09-26 14:00:00+00:00,529.0,44.7,152.0,5.7,119.0,13.5
2024-09-26 15:00:00+00:00,551.3,51.8,153.0,7.2,106.0,13.7
2024-09-26 16:00:00+00:00,516.0,54.9,156.0,8.6,93.0,14.9
2024-09-26 17:00:00+00:00,530.9,60.5,160.0,9.9,79.0,16.8
2024-09-26 18:00:00+00:00,551.3,66.8,164.0,11.3,67.0,19.5
2024-09-26 19:00:00+00:00,523.4,69.6,168.0,12.9,59.0,23.5
2024-09-26 20:00:00+00:00,449.8,67.1,172.0,14.5,54.0,28.3
2024-09-26 21:00:00+00:00,369.7,61.9,174.0,15.4,51.0,32.1
2024-09-26 22:00:00+00:00,302.7,55.6,174.0,15.1,50.0,34.3
2024-09-26 23:00:00+00:00,257.0,49.8,172.0,14.1,52.0,35.4
2024-09-27 00:00:00+00:00,298.0,52.6,166.0,12.7,57.0,34.4
2024-09-27 01:00:00+00:00,286.8,50.4,164.0,12.8,57.0,34.0
2024-09-27 02:00:00+00:00,272.9,48.3,161.0,12.9,58.0,33.5
2024-09-27 03:00:00+00:00,260.8,46.7,159.0,12.6,63.0,32.7
2024-09-27 04:00:00+00:00,255.2,45.3,157.0,11.6,75.0,32.0
2024-09-27 05:00:00+00:00,356.7,48.1,156.0,10.1,91.0,31.1
2024-09-27 06:00:00+00:00,382.8,47.3,156.0,8.4,105.0,28.7
2024-09-27 07:00:00+00:00,293.4,38.4,157.0,6.1,114.0,23.2
2024-09-27 08:00:00+00:00,287.8,36.9,158.0,3.4,120.0,16.1
2024-09-27 09:00:00+00:00,285.0,35.4,159.0,1.7,124.0,11.3
2024-09-27 10:00:00+00:00,295.2,34.6,159.0,1.4,127.0,10.7
2024-09-27 11:00:00+00:00,326.0,35.6,160.0,2.0,128.0,12.3
2024-09-27 12:00:00+00:00,368.8,37.5,171.0,3.5,128.0,15.5
2024-09-27 13:00:00+00:00,389.3,38.4,172.0,4.7,120.0,15.3
2024-09-27 14:00:00+00:00,421.0,40.2,172.0,6.4,109.0,15.0
2024-09-27 15:00:00+00:00,412.6,43.9,173.0,7.7,98.0,14.6
2024-09-27 16:00:00+00:00,314.8,41.0,173.0,8.1,88.0,13.9
2024-09-27 17:00:00+00:00,265.4,38.9,174.0,8.1,78.0,13.1
2024-09-27 18:00:00+00:00,254.3,38.5,174.0,8.0,71.0,12.6
2024-09-27 19:00:00+00:00,247.7,38.6,174.0,8.1,67.0,12.5
2024-09-27 20:00:00+00:00,238.0,38.6,175.0,8.2,65.0,12.7
2024-09-27 21:00:00+00:00,230.0,38.4,175.0,8.0,64.0,13.0
2024-09-27 22:00:00+00:00,224.0,38.1,174.0,7.4,64.0,13.3
2024-09-27 23:00:00+00:00,226.3,37.8,173.0,6.6,64.0,13.7
2024-09-28 00:00:00+00:00,245.9,38.5,166.0,5.0,68.0,11.1
2024-09-28 01:00:00+00:00,262.6,38.8,166.0,5.2,67.0,10.6
2024-09-28 02:00:00+00:00,269.2,38.8,166.0,5.5,65.0,9.8
2024-09-28 03:00:00+00:00,263.6,38.4,165.0,5.4,67.0,8.8
2024-09-28 04:00:00+00:00,251.5,38.0,164.0,4.4,75.0,7.4
2024-09-28 05:00:00+00:00,222.1,37.0,163.0,3.1,85.0,5.8
2024-09-28 06:00:00+00:00,422.8,41.9,162.0,1.9,94.0,4.5
2024-09-28 07:00:00+00:00,459.1,43.1,160.0,1.2,99.0,3.6
2024-09-28 08:00:00+00:00,407.9,39.8,157.0,0.7,103.0,3.0
2024-09-28 09:00:00+00:00,351.1,36.3,155.0,0.4,105.0,2.5
2024-09-28 10:00:00+00:00,307.3,33.4,152.0,0.2,106.0,2.1
2024-09-28 11:00:00+00:00,272.9,31.1,149.0,0.1,107.0,1.9
2024-09-28 12:00:00+00:00,253.3,29.6,154.0,0.4,108.0,2.4
2024-09-28 13:00:00+00:00,241.2,29.0,156.0,1.1,109.0,3.2
2024-09-28 14:00:00+00:00,238.0,29.3,159.0,2.1,111.0,4.2
2024-09-28 15:00:00+00:00,229.1,31.4,161.0,2.9,111.0,5.3
2024-09-28 16:00:00+00:00,243.1,34.2,163.0,3.5,108.0,6.5
2024-09-28 17:00:00+00:00,237.0,35.5,165.0,4.0,103.0,7.7
2024-09-28 18:00:00+00:00,191.4,33.4,166.0,4.3,98.0,8.2
2024-09-28 19:00:00+00:00,195.6,33.6,165.0,4.2,92.0,7.5
2024-09-28 20:00:00+00:00,188.1,33.1,162.0,3.9,85.0,6.1
2024-09-28 21:00:00+00:00,170.0,31.4,160.0,3.5,79.0,4.8
2024-09-28 22:00:00+00:00,154.6,30.0,157.0,3.0,75.0,3.9
2024-09-28 23:00:00+00:00,144.4,29.2,155.0,2.5,71.0,3.1
2024-09-29 00:00:00+00:00,140.2,28.4,152.0,2.2,67.0,2.1
2024-09-29 01:00:00+00:00,145.8,28.3,152.0,2.6,65.0,2.0
2024-09-29 02:00:00+00:00,146.2,28.1,152.0,3.1,63.0,2.0
2024-09-29 03:00:00+00:00,145.3,28.0,153.0,3.3,63.0,1.9
2024-09-29 04:00:00+00:00,145.3,28.0,155.0,3.0,68.0,1.8
2024-09-29 05:00:00+00:00,173.2,28.8,158.0,2.3,76.0,1.8
2024-09-29 06:00:00+00:00,224.9,29.6,159.0,1.7,83.0,1.8
2024-09-29 07:00:00+00:00,251.5,29.7,158.0,1.2,89.0,1.8
2024-09-29 08:00:00+00:00,308.3,32.4,157.0,0.6,94.0,1.9
2024-09-29 09:00:00+00:00,327.8,33.9,155.0,0.3,98.0,2.1
2024-09-29 10:00:00+00:00,312.9,33.9,154.0,0.1,102.0,2.6
2024-09-29 11:00:00+00:00,284.1,32.7,153.0,0.1,105.0,3.4
2024-09-29 12:00:00+00:00,219.3,27.5,160.0,0.4,102.0,3.2
2024-09-29 13:00:00+00:00,207.7,26.8,161.0,1.2,99.0,3.3
2024-09-29 14:00:00+00:00,198.8,26.3,162.0,2.3,95.0,3.4
2024-09-29 15:00:00+00:00,162.5,25.6,163.0,3.1,90.0,3.5
2024-09-29 16:00:00+00:00,159.3,25.8,163.0,3.5,85.0,3.6
2024-09-29 17:00:00+00:00,137.4,24.7,162.0,3.6,81.0,3.7
2024-09-29 18:00:00+00:00,121.1,23.4,161.0,3.5,77.0,3.9
2024-09-29 19:00:00+00:00,122.0,23.2,159.0,3.2,75.0,4.3
2024-09-29 20:00:00+00:00,130.4,23.9,156.0,2.8,74.0,4.7
2024-09-29 21:00:00+00:00,128.1,24.3,154.0,2.3,74.0,5.1
2024-09-29 22:00:00+00:00,119.2,23.9,152.0,1.8,74.0,5.3
2024-09-29 23:00:00+00:00,113.4,23.3,150.0,1.4,75.0,5.3
2024-09-30 00:00:00+00:00,94.1,20.7,148.0,1.1,76.0,5.3
2024-09-30 01:00:00+00:00,89.2,20.0,148.0,1.4,75.0,5.3
2024-09-30 02:00:00+00:00,80.6,19.2,148.0,1.9,74.0,5.3
2024-09-30 03:00:00+00:00,73.6,18.5,148.0,2.2,76.0,5.4
2024-09-30 04:00:00+00:00,69.2,18.0,149.0,2.1,82.0,5.9
2024-09-30 05:00:00+00:00,81.7,18.0,150.0,1.9,92.0,6.5
2024-09-30 06:00:00+00:00,100.8,18.3,151.0,1.6,100.0,6.9
2024-09-30 07:00:00+00:00,179.3,21.5,151.0,1.2,107.0,6.9
2024-09-30 08:00:00+00:00,288.7,26.4,150.0,0.7,114.0,6.7
2024-09-30 09:00:00+00:00,357.6,30.3,149.0,0.4,118.0,6.4
2024-09-30 10:00:00+00:00,353.9,31.0,149.0,0.2,119.0,6.0
2024-09-30 11:00:00+00:00,315.7,29.3,149.0,0.1,117.0,5.4
2024-09-30 12:00:00+00:00,268.2,25.1,160.0,0.4,113.0,5.0
2024-09-30 13:00:00+00:00,245.9,24.2,162.0,1.3,109.0,4.9
2024-09-30 14:00:00+00:00,221.2,23.3,164.0,2.5,102.0,4.7
2024-09-30 15:00:00+00:00,162.5,22.5,165.0,3.3,97.0,4.6
2024-09-30 16:00:00+00:00,163.4,22.7,165.0,3.5,94.0,4.5
2024-09-30 17:00:00+00:00,176.5,23.6,164.0,3.3,92.0,4.5
2024-09-30 18:00:00+00:00,178.8,24.0,163.0,3.0,90.0,4.4
2024-09-30 19:00:00+00:00,148.1,22.4,161.0,2.7,89.0,4.4
2024-09-30 20:00:00+00:00,130.9,21.1,159.0,2.4,88.0,4.4
2024-09-30 21:00:00+00:00,122.5,20.6,157.0,2.0,88.0,4.3
2024-09-30 22:00:00+00:00,121.1,20.3,154.0,1.5,88.0,4.2
2024-09-30 23:00:00+00:00,123.9,20.3,152.0,1.1,88.0,4.0
2024-10-01 00:00:00+00:00,84.1,17.5,144.0,0.8,86.0,3.6
2024-10-01 01:00:00+00:00,79.6,16.8,142.0,1.0,82.0,3.5
2024-10-01 02:00:00+00:00,71.0,16.1,140.0,1.4,77.0,3.2
2024-10-01 03:00:00+00:00,62.6,15.2,138.0,1.6,73.0,3.0
2024-10-01 04:00:00+00:00,53.0,14.3,137.0,1.6,72.0,2.7
2024-10-01 05:00:00+00:00,51.9,13.8,137.0,1.6,72.0,2.5
2024-10-01 06:00:00+00:00,110.1,16.6,137.0,1.4,74.0,2.2
2024-10-01 07:00:00+00:00,240.3,23.9,137.0,1.1,80.0,2.0
2024-10-01 08:00:00+00:00,286.8,24.3,137.0,0.6,89.0,1.7
2024-10-01 09:00:00+00:00,267.3,22.4,137.0,0.3,96.0,1.6
2024-10-01 10:00:00+00:00,237.5,21.0,137.0,0.1,99.0,1.6
2024-10-01 11:00:00+00:00,207.7,20.0,138.0,0.1,100.0,1.8
2024-10-01 12:00:00+00:00,154.1,17.6,129.0,0.4,99.0,1.8
2024-10-01 13:00:00+00:00,143.0,17.3,131.0,1.5,94.0,1.9
2024-10-01 14:00:00+00:00,135.5,17.2,134.0,3.0,88.0,2.0
2024-10-01 15:00:00+00:00,102.7,16.5,136.0,3.9,82.0,2.0
2024-10-01 16:00:00+00:00,112.2,17.2,135.0,3.9,77.0,1.8
2024-10-01 17:00:00+00:00,136.4,18.5,132.0,3.3,73.0,1.5
2024-10-01 18:00:00+00:00,206.8,22.7,129.0,2.7,69.0,1.3
2024-10-01 19:00:00+00:00,258.9,27.0,127.0,2.2,67.0,1.1
2024-10-01 20:00:00+00:00,257.0,28.1,125.0,1.8,65.0,1.0
2024-10-01 21:00:00+00:00,217.5,26.6,123.0,1.4,63.0,0.9
2024-10-01 22:00:00+00:00,167.6,24.2,122.0,1.1,61.0,0.8
2024-10-01 23:00:00+00:00,110.4,20.7,122.0,0.9,58.0,0.8
2024-10-02 00:00:00+00:00,79.4,17.6,122.0,0.7,57.0,0.8
2024-10-02 01:00:00+00:00,55.2,14.8,122.0,1.1,55.0,0.8
2024-10-02 02:00:00+00:00,42.4,13.2,123.0,1.6,51.0,0.8
2024-10-02 03:00:00+00:00,35.4,12.2,124.0,1.9,51.0,0.9
2024-10-02 04:00:00+00:00,32.2,11.5,126.0,1.8,55.0,1.0
2024-10-02 05:00:00+00:00,35.3,11.2,128.0,1.5,62.0,1.1
2024-10-02 06:00:00+00:00,52.7,11.2,129.0,1.2,69.0,1.2
2024-10-02 07:00:00+00:00,115.7,13.4,128.0,0.9,76.0,1.2
2024-10-02 08:00:00+00:00,142.0,14.3,125.0,0.5,84.0,1.1
2024-10-02 09:00:00+00:00,135.5,14.2,123.0,0.3,90.0,1.1
2024-10-02 10:00:00+00:00,127.1,14.4,123.0,0.2,94.0,1.2
2024-10-02 11:00:00+00:00,130.4,15.4,123.0,0.2,96.0,1.4
2024-10-02 12:00:00+00:00,126.2,13.6,132.0,0.4,97.0,1.5
2024-10-02 13:00:00+00:00,141.6,14.7,133.0,0.9,93.0,1.5
2024-10-02 14:00:00+00:00,157.4,15.5,135.0,1.5,87.0,1.5
2024-10-02 15:00:00+00:00,209.1,19.1,136.0,2.0,82.0,1.4
2024-10-02 16:00:00+00:00,239.3,20.9,135.0,2.0,77.0,1.2
2024-10-02 17:00:00+00:00,250.5,22.2,134.0,1.8,72.0,1.0
2024-10-02 18:00:00+00:00,198.8,20.1,133.0,1.7,68.0,0.8
2024-10-02 19:00:00+00:00,107.3,15.1,132.0,1.7,65.0,0.7
2024-10-02 20:00:00+00:00,73.3,13.2,132.0,1.8,63.0,0.7
2024-10-02 21:00:00+00:00,55.8,11.9,131.0,1.8,61.0,0.7
2024-10-02 22:00:00+00:00,38.1,10.5,130.0,1.7,59.0,0.7
2024-10-02 23:00:00+00:00,28.4,9.7,129.0,1.5,58.0,0.7
2024-10-03 00:00:00+00:00,27.8,9.5,128.0,1.3,59.0,0.6
2024-10-03 01:00:00+00:00,27.3,9.5,128.0,1.8,58.0,0.7
2024-10-03 02:00:00+00:00,27.0,9.4,129.0,2.5,58.0,0.8
2024-10-03 03:00:00+00:00,27.4,9.5,130.0,2.9,59.0,0.9
2024-10-03 04:00:00+00:00,28.0,9.7,131.0,2.6,64.0,1.0
2024-10-03 05:00:00+00:00,35.6,10.2,133.0,2.0,70.0,1.1
2024-10-03 06:00:00+00:00,44.2,10.7,134.0,1.4,77.0,1.2
2024-10-03 07:00:00+00:00,52.4,10.8,133.0,1.0,84.0,1.1
2024-10-03 08:00:00+00:00,66.1,11.4,132.0,0.6,90.0,1.0
2024-10-03 09:00:00+00:00,75.4,12.2,131.0,0.4,95.0,0.9
2024-10-03 10:00:00+00:00,94.8,14.1,130.0,0.3,97.0,1.0
2024-10-03 11:00:00+00:00,111.1,15.6,130.0,0.2,97.0,1.1
2024-10-03 12:00:00+00:00,129.0,17.5,131.0,0.4,97.0,1.2
2024-10-03 13:00:00+00:00,141.1,17.8,132.0,0.8,94.0,1.3
2024-10-03 14:00:00+00:00,146.2,18.0,133.0,1.5,89.0,1.3
2024-10-03 15:00:00+00:00,143.4,18.8,134.0,2.1,84.0,1.4
2024-10-03 16:00:00+00:00,95.9,16.5,135.0,2.8,78.0,1.5
2024-10-03 17:00:00+00:00,91.3,16.2,136.0,3.5,71.0,1.6
2024-10-03 18:00:00+00:00,89.2,16.1,136.0,3.8,66.0,1.6
2024-10-03 19:00:00+00:00,78.7,15.1,135.0,3.6,63.0,1.3
2024-10-03 20:00:00+00:00,65.0,13.3,134.0,3.0,61.0,1.0
2024-10-03 21:00:00+00:00,50.8,11.6,132.0,2.5,60.0,0.7
2024-10-03 22:00:00+00:00,41.0,10.2,130.0,2.2,59.0,0.6
2024-10-03 23:00:00+00:00,35.7,9.4,128.0,1.9,59.0,0.7
2024-10-04 00:00:00+00:00,34.8,9.1,127.0,1.7,59.0,0.7
2024-10-04 01:00:00+00:00,33.3,8.8,127.0,2.2,58.0,0.7
2024-10-04 02:00:00+00:00,32.0,8.6,128.0,2.9,57.0,0.8
2024-10-04 03:00:00+00:00,30.9,8.4,128.0,3.3,58.0,0.9
2024-10-04 04:00:00+00:00,30.3,8.4,129.0,3.0,62.0,1.2
2024-10-04 05:00:00+00:00,34.0,8.4,130.0,2.3,69.0,1.5
2024-10-04 06:00:00+00:00,44.5,8.5,130.0,1.7,75.0,1.7
2024-10-04 07:00:00+00:00,48.5,8.8,130.0,1.2,80.0,1.6
2024-10-04 08:00:00+00:00,52.3,8.8,129.0,0.6,85.0,1.3
2024-10-04 09:00:00+00:00,63.6,9.5,128.0,0.3,89.0,1.1
2024-10-04 10:00:00+00:00,70.1,10.2,128.0,0.2,91.0,1.0
2024-10-04 11:00:00+00:00,73.8,10.8,128.0,0.2,92.0,1.0
2024-10-04 12:00:00+00:00,67.5,10.7,138.0,0.4,93.0,1.3
2024-10-04 13:00:00+00:00,69.6,11.2,139.0,1.0,92.0,1.5
2024-10-04 14:00:00+00:00,70.3,11.6,141.0,1.8,90.0,1.7
2024-10-04 15:00:00+00:00,61.0,11.7,143.0,2.6,88.0,2.1
2024-10-04 16:00:00+00:00,72.2,12.7,145.0,3.2,85.0,2.4
2024-10-04 17:00:00+00:00,82.0,14.0,148.0,3.8,81.0,2.9
2024-10-04 18:00:00+00:00,59.6,13.4,150.0,4.0,78.0,3.9
2024-10-04 19:00:00+00:00,56.1,13.9,152.0,3.7,76.0,6.1
2024-10-04 20:00:00+00:00,78.2,17.2,154.0,3.1,74.0,8.8
2024-10-04 21:00:00+00:00,131.8,24.4,155.0,2.6,73.0,11.1
2024-10-04 22:00:00+00:00,172.3,31.0,154.0,2.2,73.0,12.4
2024-10-04 23:00:00+00:00,192.8,35.4,153.0,1.8,75.0,13.1
2024-10-05 00:00:00+00:00,157.9,32.8,152.0,1.8,73.0,13.6
2024-10-05 01:00:00+00:00,160.7,34.6,152.0,2.2,72.0,13.7
2024-10-05 02:00:00+00:00,156.5,35.5,152.0,2.8,72.0,14.0
2024-10-05 03:00:00+00:00,158.8,36.4,153.0,3.1,76.0,15.2
2024-10-05 04:00:00+00:00,162.5,37.4,156.0,2.7,88.0,18.3
2024-10-05 05:00:00+00:00,186.3,37.7,160.0,2.0,105.0,22.2
2024-10-05 06:00:00+00:00,203.5,36.7,163.0,1.4,120.0,25.1
2024-10-05 07:00:00+00:00,228.2,38.0,164.0,1.0,133.0,26.3
2024-10-05 08:00:00+00:00,223.1,37.8,165.0,0.6,144.0,26.4
2024-10-05 09:00:00+00:00,209.1,35.2,164.0,0.4,149.0,25.0
2024-10-05 10:00:00+00:00,185.8,30.6,160.0,0.2,144.0,21.3
2024-10-05 11:00:00+00:00,162.1,26.8,156.0,0.1,132.0,16.1
2024-10-05 12:00:00+00:00,122.5,22.4,159.0,0.4,121.0,13.7
2024-10-05 13:00:00+00:00,115.3,20.8,159.0,1.3,114.0,12.3
2024-10-05 14:00:00+00:00,110.6,19.7,160.0,2.5,103.0,10.5
2024-10-05 15:00:00+00:00,84.8,18.5,160.0,3.3,95.0,9.5
2024-10-05 16:00:00+00:00,82.2,18.9,160.0,3.4,91.0,10.3
2024-10-05 17:00:00+00:00,142.5,22.8,161.0,3.1,89.0,11.9
2024-10-05 18:00:00+00:00,177.9,27.1,161.0,2.7,87.0,13.3
2024-10-05 19:00:00+00:00,199.3,31.4,161.0,2.3,86.0,14.1
2024-10-05 20:00:00+00:00,182.5,33.4,160.0,1.9,85.0,14.6
2024-10-05 21:00:00+00:00,193.2,36.0,159.0,1.6,83.0,14.5
2024-10-05 22:00:00+00:00,191.9,37.0,158.0,1.4,79.0,13.5
2024-10-05 23:00:00+00:00,173.7,36.1,157.0,1.4,73.0,11.8
2024-10-06 00:00:00+00:00,146.7,33.1,154.0,1.3,70.0,9.6
2024-10-06 01:00:00+00:00,143.4,31.9,154.0,1.8,67.0,8.6
2024-10-06 02:00:00+00:00,150.4,31.7,153.0,2.6,64.0,7.4
2024-10-06 03:00:00+00:00,168.1,32.0,153.0,3.0,64.0,7.0
2024-10-06 04:00:00+00:00,190.9,33.1,153.0,2.8,69.0,8.2
2024-10-06 05:00:00+00:00,297.1,37.7,154.0,2.3,77.0,10.3
2024-10-06 06:00:00+00:00,407.9,45.9,155.0,1.8,86.0,12.3
2024-10-06 07:00:00+00:00,413.5,48.1,156.0,1.3,96.0,14.2
2024-10-06 08:00:00+00:00,348.3,43.3,156.0,0.8,107.0,15.9
2024-10-06 09:00:00+00:00,309.2,39.9,156.0,0.4,115.0,16.8
2024-10-06 10:00:00+00:00,280.3,37.3,155.0,0.2,118.0,16.2
2024-10-06 11:00:00+00:00,243.1,34.1,154.0,0.1,117.0,14.7
2024-10-06 12:00:00+00:00,215.1,32.6,150.0,0.4,113.0,13.4
2024-10-06 13:00:00+00:00,192.8,30.9,151.0,1.2,108.0,12.9
2024-10-06 14:00:00+00:00,185.3,30.0,153.0,2.3,102.0,12.2
2024-10-06 15:00:00+00:00,184.4,31.2,154.0,3.0,96.0,11.9
2024-10-06 16:00:00+00:00,255.2,35.9,154.0,3.0,92.0,12.4
2024-10-06 17:00:00+00:00,287.8,39.7,154.0,2.5,89.0,13.3
2024-10-06 18:00:00+00:00,244.0,38.9,153.0,2.2,86.0,14.0
2024-10-06 19:00:00+00:00,196.5,36.4,153.0,2.1,83.0,14.2
2024-10-06 20:00:00+00:00,164.4,34.0,152.0,2.1,81.0,14.2
2024-10-06 21:00:00+00:00,138.8,31.9,152.0,2.0,79.0,14.2
2024-10-06 22:00:00+00:00,121.1,30.3,152.0,1.8,79.0,14.1
2024-10-06 23:00:00+00:00,112.0,29.3,151.0,1.7,80.0,14.0
2024-10-07 00:00:00+00:00,95.5,26.5,150.0,1.8,76.0,12.0
2024-10-07 01:00:00+00:00,98.3,26.6,150.0,2.2,76.0,12.4
2024-10-07 02:00:00+00:00,97.6,26.5,151.0,2.8,76.0,13.0
2024-10-07 03:00:00+00:00,96.9,26.5,153.0,3.1,80.0,14.3
2024-10-07 04:00:00+00:00,95.9,26.8,157.0,2.8,93.0,17.0
2024-10-07 05:00:00+00:00,110.4,28.1,162.0,2.3,110.0,20.4
2024-10-07 06:00:00+00:00,132.2,30.4,166.0,1.7,124.0,22.5
2024-10-07 07:00:00+00:00,148.5,31.4,167.0,1.2,133.0,22.2
2024-10-07 08:00:00+00:00,176.5,32.6,166.0,0.7,140.0,20.6
2024-10-07 09:00:00+00:00,189.1,33.1,164.0,0.3,143.0,18.9
2024-10-07 10:00:00+00:00,177.4,32.1,162.0,0.1,140.0,17.4
2024-10-07 11:00:00+00:00,163.0,31.1,159.0,0.2,133.0,16.0
2024-10-07 12:00:00+00:00,135.0,26.1,166.0,0.4,124.0,13.8
2024-10-07 13:00:00+00:00,135.5,26.0,167.0,1.0,122.0,14.1
2024-10-07 14:00:00+00:00,144.8,26.7,167.0,1.8,118.0,14.5
2024-10-07 15:00:00+00:00,161.6,28.8,168.0,2.5,115.0,14.9
2024-10-07 16:00:00+00:00,172.8,30.2,168.0,3.2,112.0,15.7
2024-10-07 17:00:00+00:00,131.8,28.7,168.0,3.8,109.0,16.5
2024-10-07 18:00:00+00:00,118.5,27.6,167.0,4.1,104.0,16.4
2024-10-07 19:00:00+00:00,106.9,26.1,164.0,4.0,96.0,14.1
2024-10-07 20:00:00+00:00,111.3,25.1,159.0,3.5,87.0,10.9
2024-10-07 21:00:00+00:00,128.1,25.9,156.0,3.1,82.0,9.3
2024-10-07 22:00:00+00:00,125.7,26.3,155.0,2.6,84.0,10.7
2024-10-07 23:00:00+00:00,101.3,25.3,155.0,2.1,90.0,13.6
2024-10-08 00:00:00+00:00,79.4,23.7,152.0,2.0,92.0,15.0
2024-10-08 01:00:00+00:00,78.0,24.0,154.0,2.4,94.0,16.8
2024-10-08 02:00:00+00:00,75.2,24.3,156.0,2.9,98.0,19.3
2024-10-08 03:00:00+00:00,73.8,24.5,159.0,3.1,106.0,21.9
2024-10-08 04:00:00+00:00,73.3,24.9,164.0,2.8,120.0,24.6
2024-10-08 05:00:00+00:00,80.8,26.1,170.0,2.3,138.0,27.4
2024-10-08 06:00:00+00:00,80.8,26.2,174.0,1.7,152.0,28.9
2024-10-08 07:00:00+00:00,85.2,25.3,175.0,1.2,160.0,28.5
2024-10-08 08:00:00+00:00,109.0,26.1,175.0,0.7,163.0,27.0
2024-10-08 09:00:00+00:00,134.6,26.3,174.0,0.4,164.0,25.0
2024-10-08 10:00:00+00:00,141.1,25.1,172.0,0.3,161.0,22.5
2024-10-08 11:00:00+00:00,136.0,24.2,169.0,0.3,154.0,19.6
2024-10-08 12:00:00+00:00,111.1,22.9,168.0,0.5,152.0,19.1
2024-10-08 13:00:00+00:00,113.2,22.8,170.0,1.1,149.0,19.0
2024-10-08 14:00:00+00:00,118.5,23.1,172.0,1.9,145.0,19.0
2024-10-08 15:00:00+00:00,129.5,24.3,174.0,2.6,140.0,19.1
2024-10-08 16:00:00+00:00,139.7,25.0,176.0,3.0,134.0,19.8
2024-10-08 17:00:00+00:00,123.4,24.4,178.0,3.2,128.0,20.7
2024-10-08 18:00:00+00:00,80.3,21.6,179.0,3.4,122.0,21.0
2024-10-08 19:00:00+00:00,50.9,18.7,178.0,3.6,116.0,20.1
2024-10-08 20:00:00+00:00,38.5,16.6,177.0,3.8,111.0,18.5
2024-10-08 21:00:00+00:00,34.3,15.4,175.0,3.8,107.0,17.2
2024-10-08 22:00:00+00:00,32.8,14.8,173.0,3.5,105.0,16.4
2024-10-08 23:00:00+00:00,32.4,14.5,171.0,3.0,104.0,15.9
2024-10-09 00:00:00+00:00,31.2,13.8,168.0,2.4,104.0,14.4
2024-10-09 01:00:00+00:00,30.4,13.5,168.0,2.7,101.0,14.0
2024-10-09 02:00:00+00:00,29.5,13.2,167.0,3.2,97.0,13.4
2024-10-09 03:00:00+00:00,28.8,13.0,167.0,3.4,96.0,12.8
2024-10-09 04:00:00+00:00,28.5,13.0,168.0,3.2,101.0,12.1
2024-10-09 05:00:00+00:00,27.9,12.9,168.0,2.8,109.0,11.4
2024-10-09 06:00:00+00:00,31.5,12.5,167.0,2.3,115.0,10.7
2024-10-09 07:00:00+00:00,33.4,12.3,162.0,1.7,118.0,9.9
2024-10-09 08:00:00+00:00,42.1,12.3,155.0,1.0,120.0,9.1
2024-10-09 09:00:00+00:00,52.6,12.5,150.0,0.5,121.0,8.4
2024-10-09 10:00:00+00:00,50.4,12.2,147.0,0.2,122.0,7.7
2024-10-09 11:00:00+00:00,44.7,11.7,145.0,0.1,123.0,7.1
2024-10-09 12:00:00+00:00,34.9,10.1,153.0,0.6,125.0,7.3
2024-10-09 13:00:00+00:00,34.1,10.0,155.0,1.6,119.0,6.9
2024-10-09 14:00:00+00:00,33.3,9.8,157.0,3.1,110.0,6.3
2024-10-09 15:00:00+00:00,28.4,9.5,158.0,4.4,101.0,5.8
2024-10-09 16:00:00+00:00,26.1,9.1,158.0,5.5,93.0,5.3
2024-10-09 17:00:00+00:00,25.1,8.9,157.0,6.6,85.0,4.7
2024-10-09 18:00:00+00:00,24.1,8.8,157.0,7.4,80.0,4.4
2024-10-09 19:00:00+00:00,23.4,8.9,157.0,7.9,78.0,4.4
2024-10-09 20:00:00+00:00,23.4,9.0,157.0,8.2,78.0,4.7
2024-10-09 21:00:00+00:00,23.3,9.0,157.0,8.0,78.0,4.9
2024-10-09 22:00:00+00:00,23.4,8.9,155.0,7.1,79.0,4.9
2024-10-09 23:00:00+00:00,23.4,8.9,153.0,5.8,80.0,4.9
2024-10-10 00:00:00+00:00,33.4,9.1,148.0,5.8,68.0,3.3
2024-10-10 01:00:00+00:00,36.0,9.2,147.0,6.1,65.0,3.1
2024-10-10 02:00:00+00:00,36.4,9.3,145.0,6.5,61.0,2.7
2024-10-10 03:00:00+00:00,35.9,9.5,143.0,6.4,59.0,2.4
2024-10-10 04:00:00+00:00,34.6,9.9,139.0,5.3,60.0,2.1
2024-10-10 05:00:00+00:00,34.7,10.2,135.0,3.7,64.0,1.7
2024-10-10 06:00:00+00:00,34.7,10.1,131.0,2.3,68.0,1.4
2024-10-10 07:00:00+00:00,99.9,12.8,128.0,1.4,73.0,1.2
2024-10-10 08:00:00+00:00,178.3,16.2,126.0,0.7,80.0,1.1
2024-10-10 09:00:00+00:00,173.2,15.9,125.0,0.3,85.0,1.0
2024-10-10 10:00:00+00:00,141.6,14.1,124.0,0.0,89.0,1.0
