id_camera,data_hora,qtd_pessoas,fk_upa
7755,"2025-04-27 19:14:36",190,27
7756,"2025-04-27 19:19:36",187,27
7757,"2025-04-27 19:24:36",187,27
7758,"2025-04-27 19:29:36",192,27
7759,"2025-04-27 19:34:36",191,27
7760,"2025-04-27 19:39:36",NULL,27
7761,"2025-04-27 19:44:36",183,27
7762,"2025-04-27 19:49:36",185,27
7763,"2025-04-27 19:54:36",182,27
7764,"2025-04-27 19:59:36",184,27
7765,"2025-04-27 20:04:36",183,27
7766,"2025-04-27 20:09:36",181,27
7767,"2025-04-27 20:14:36",179,27
7768,"2025-04-27 20:19:36",180,27
7769,"2025-04-27 20:24:36",181,27
7770,"2025-04-27 20:29:36",184,27
7771,"2025-04-27 20:34:36",183,27
7772,"2025-04-27 20:39:36",184,27
7773,"2025-04-27 20:44:36",NULL,27
7774,"2025-04-27 20:49:36",182,27
7775,"2025-04-27 20:54:36",NULL,27
7776,"2025-04-27 20:59:36",187,27
7777,"2025-04-26 21:04:36",190,28
7778,"2025-04-26 21:09:36",192,28
7779,"2025-04-26 21:14:36",190,28
7780,"2025-04-26 21:19:36",194,28
7781,"2025-04-26 21:24:36",194,28
7782,"2025-04-26 21:29:36",196,28
7783,"2025-04-26 21:34:36",195,28
7784,"2025-04-26 21:39:36",193,28
7785,"2025-04-26 21:44:36",189,28
7786,"2025-04-26 21:49:36",188,28
7787,"2025-04-26 21:54:36",188,28
7788,"2025-04-26 21:59:36",NULL,28
7789,"2025-04-26 22:04:36",186,28
7790,"2025-04-26 22:09:36",184,28
7791,"2025-04-26 22:14:36",186,28
7792,"2025-04-26 22:19:36",187,28
7793,"2025-04-26 22:24:36",189,28
7794,"2025-04-26 22:29:36",185,28
7795,"2025-04-26 22:34:36",186,28
7796,"2025-04-26 22:39:36",185,28
7797,"2025-04-26 22:44:36",188,28
7798,"2025-04-26 22:49:36",185,28
7799,"2025-04-26 22:54:36",184,28
7800,"2025-04-26 22:59:36",185,28
7801,"2025-04-26 23:04:36",181,28
7802,"2025-04-26 23:09:36",181,28
7803,"2025-04-26 23:14:36",179,28
7804,"2025-04-26 23:19:36",178,28
7805,"2025-04-26 23:24:36",179,28
7806,"2025-04-26 23:29:36",NULL,28
7807,"2025-04-26 23:34:36",178,28
7808,"2025-04-26 23:39:36",175,28
7809,"2025-04-26 23:44:36",174,28
7810,"2025-04-26 23:49:36",180,28
7811,"2025-04-26 23:54:36",178,28
7812,"2025-04-26 23:59:36",170,28
7813,"2025-04-27 00:04:36",171,28
7814,"2025-04-27 00:09:36",171,28
7815,"2025-04-27 00:14:36",173,28
7816,"2025-04-27 00:19:36",173,28
7817,"2025-04-27 00:24:36",173,28
7818,"2025-04-27 00:29:36",171,28
7819,"2025-04-27 00:34:36",NULL,28
7820,"2025-04-27 00:39:36",173,28
7821,"2025-04-27 00:44:36",171,28
7822,"2025-04-27 00:49:36",170,28
7823,"2025-04-27 00:54:36",168,28
7824,"2025-04-27 00:59:36",167,28
7825,"2025-04-27 01:04:36",169,28
7826,"2025-04-27 01:09:36",167,28
7827,"2025-04-27 01:14:36",166,28
7828,"2025-04-27 01:19:36",169,28
7829,"2025-04-27 01:24:36",174,28
7830,"2025-04-27 01:29:36",168,28
7831,"2025-04-27 01:34:36",174,28
7832,"2025-04-27 01:39:36",171,28
7833,"2025-04-27 01:44:36",NULL,28
7834,"2025-04-27 01:49:36",168,28
7835,"2025-04-27 01:54:36",170,28
7836,"2025-04-27 01:59:36",168,28
7837,"2025-04-27 02:04:36",167,28
7838,"2025-04-27 02:09:36",169,28
7839,"2025-04-27 02:14:36",168,28
7840,"2025-04-27 02:19:36",169,28
7841,"2025-04-27 02:24:36",169,28
7842,"2025-04-27 02:29:36",165,28
7843,"2025-04-27 02:34:36",162,28
7844,"2025-04-27 02:39:36",163,28
7845,"2025-04-27 02:44:36",162,28
7846,"2025-04-27 02:49:36",NULL,28
7847,"2025-04-27 02:54:36",156,28
7848,"2025-04-27 02:59:36",157,28
7849,"2025-04-27 03:04:36",159,28
7850,"2025-04-27 03:09:36",160,28
7851,"2025-04-27 03:14:36",157,28
7852,"2025-04-27 03:19:36",160,28
7853,"2025-04-27 03:24:36",160,28
7854,"2025-04-27 03:29:36",154,28
7855,"2025-04-27 03:34:36",154,28
7856,"2025-04-27 03:39:36",151,28
7857,"2025-04-27 03:44:36",157,28
7858,"2025-04-27 03:49:36",157,28
7859,"2025-04-27 03:54:36",156,28
7860,"2025-04-27 03:59:36",160,28
7861,"2025-04-27 04:04:36",160,28
7862,"2025-04-27 04:09:36",160,28
7863,"2025-04-27 04:14:36",156,28
7864,"2025-04-27 04:19:36",157,28
7865,"2025-04-27 04:24:36",158,28
7866,"2025-04-27 04:29:36",158,28
7867,"2025-04-27 04:34:36",159,28
7868,"2025-04-27 04:39:36",161,28
7869,"2025-04-27 04:44:36",157,28
7870,"2025-04-27 04:49:36",157,28
7871,"2025-04-27 04:54:36",160,28
7872,"2025-04-27 04:59:36",162,28
7873,"2025-04-27 05:04:36",163,28
7874,"2025-04-27 05:09:36",162,28
7875,"2025-04-27 05:14:36",NULL,28
7876,"2025-04-27 05:19:36",166,28
7877,"2025-04-27 05:24:36",167,28
7878,"2025-04-27 05:29:36",168,28
7879,"2025-04-27 05:34:36",164,28
7880,"2025-04-27 05:39:36",163,28
7881,"2025-04-27 05:44:36",163,28
7882,"2025-04-27 05:49:36",161,28
7883,"2025-04-27 05:54:36",163,28
7884,"2025-04-27 05:59:36",165,28
7885,"2025-04-27 06:04:36",166,28
7886,"2025-04-27 06:09:36",164,28
7887,"2025-04-27 06:14:36",161,28
7888,"2025-04-27 06:19:36",159,28
7889,"2025-04-27 06:24:36",160,28
7890,"2025-04-27 06:29:36",158,28
7891,"2025-04-27 06:34:36",154,28
7892,"2025-04-27 06:39:36",152,28
7893,"2025-04-27 06:44:36",159,28
7894,"2025-04-27 06:49:36",162,28
7895,"2025-04-27 06:54:36",158,28
7896,"2025-04-27 06:59:36",156,28
7897,"2025-04-27 07:04:36",155,28
7898,"2025-04-27 07:09:36",157,28
7899,"2025-04-27 07:14:36",160,28
7900,"2025-04-27 07:19:36",157,28
7901,"2025-04-27 07:24:36",160,28
7902,"2025-04-27 07:29:36",156,28
7903,"2025-04-27 07:34:36",156,28
7904,"2025-04-27 07:39:36",160,28
7905,"2025-04-27 07:44:36",NULL,28
7906,"2025-04-27 07:49:36",164,28
7907,"2025-04-27 07:54:36",164,28
7908,"2025-04-27 07:59:36",NULL,28
7909,"2025-04-27 08:04:36",164,28
7910,"2025-04-27 08:09:36",165,28
7911,"2025-04-27 08:14:36",169,28
7912,"2025-04-27 08:19:36",172,28
7913,"2025-04-27 08:24:36",169,28
7914,"2025-04-27 08:29:36",NULL,28
7915,"2025-04-27 08:34:36",164,28
7916,"2025-04-27 08:39:36",169,28
7917,"2025-04-27 08:44:36",168,28
7918,"2025-04-27 08:49:36",167,28
7919,"2025-04-27 08:54:36",170,28
7920,"2025-04-27 08:59:36",172,28
7921,"2025-04-27 09:04:36",173,28
7922,"2025-04-27 09:09:36",176,28
7923,"2025-04-27 09:14:36",NULL,28
7924,"2025-04-27 09:19:36",169,28
7925,"2025-04-27 09:24:36",176,28
7926,"2025-04-27 09:29:36",174,28
7927,"2025-04-27 09:34:36",181,28
7928,"2025-04-27 09:39:36",176,28
7929,"2025-04-27 09:44:36",179,28
7930,"2025-04-27 09:49:36",180,28
7931,"2025-04-27 09:54:36",186,28
7932,"2025-04-27 09:59:36",187,28
7933,"2025-04-27 10:04:36",189,28
7934,"2025-04-27 10:09:36",NULL,28
7935,"2025-04-27 10:14:36",NULL,28
7936,"2025-04-27 10:19:36",192,28
7937,"2025-04-27 10:24:36",194,28
7938,"2025-04-27 10:29:36",189,28
7939,"2025-04-27 10:34:36",193,28
7940,"2025-04-27 10:39:36",196,28
7941,"2025-04-27 10:44:36",194,28
7942,"2025-04-27 10:49:36",190,28
7943,"2025-04-27 10:54:36",188,28
7944,"2025-04-27 10:59:36",186,28
7945,"2025-04-27 11:04:36",186,28
7946,"2025-04-27 11:09:36",185,28
7947,"2025-04-27 11:14:36",182,28
7948,"2025-04-27 11:19:36",178,28
7949,"2025-04-27 11:24:36",179,28
7950,"2025-04-27 11:29:36",179,28
7951,"2025-04-27 11:34:36",182,28
7952,"2025-04-27 11:39:36",183,28
7953,"2025-04-27 11:44:36",178,28
7954,"2025-04-27 11:49:36",NULL,28
7955,"2025-04-27 11:54:36",178,28
7956,"2025-04-27 11:59:36",174,28
7957,"2025-04-27 12:04:36",170,28
7958,"2025-04-27 12:09:36",170,28
7959,"2025-04-27 12:14:36",173,28
7960,"2025-04-27 12:19:36",170,28
7961,"2025-04-27 12:24:36",170,28
7962,"2025-04-27 12:29:36",169,28
7963,"2025-04-27 12:34:36",174,28
7964,"2025-04-27 12:39:36",176,28
7965,"2025-04-27 12:44:36",172,28
7966,"2025-04-27 12:49:36",176,28
7967,"2025-04-27 12:54:36",176,28
7968,"2025-04-27 12:59:36",173,28
7969,"2025-04-27 13:04:36",174,28
7970,"2025-04-27 13:09:36",NULL,28
7971,"2025-04-27 13:14:36",175,28
7972,"2025-04-27 13:19:36",174,28
7973,"2025-04-27 13:24:36",NULL,28
7974,"2025-04-27 13:29:36",172,28
7975,"2025-04-27 13:34:36",173,28
7976,"2025-04-27 13:39:36",177,28
7977,"2025-04-27 13:44:36",175,28
7978,"2025-04-27 13:49:36",180,28
7979,"2025-04-27 13:54:36",180,28
7980,"2025-04-27 13:59:36",180,28
7981,"2025-04-27 14:04:36",184,28
7982,"2025-04-27 14:09:36",182,28
7983,"2025-04-27 14:14:36",174,28
7984,"2025-04-27 14:19:36",171,28
7985,"2025-04-27 14:24:36",170,28
7986,"2025-04-27 14:29:36",174,28
7987,"2025-04-27 14:34:36",170,28
7988,"2025-04-27 14:39:36",173,28
7989,"2025-04-27 14:44:36",175,28
7990,"2025-04-27 14:49:36",174,28
7991,"2025-04-27 14:54:36",178,28
7992,"2025-04-27 14:59:36",177,28
7993,"2025-04-27 15:04:36",175,28
7994,"2025-04-27 15:09:36",173,28
7995,"2025-04-27 15:14:36",NULL,28
7996,"2025-04-27 15:19:36",173,28
7997,"2025-04-27 15:24:36",176,28
7998,"2025-04-27 15:29:36",174,28
7999,"2025-04-27 15:34:36",179,28
8000,"2025-04-27 15:39:36",180,28
8001,"2025-04-27 15:44:36",179,28
8002,"2025-04-27 15:49:36",185,28
8003,"2025-04-27 15:54:36",182,28
8004,"2025-04-27 15:59:36",178,28
8005,"2025-04-27 16:04:36",181,28
8006,"2025-04-27 16:09:36",182,28
8007,"2025-04-27 16:14:36",179,28
8008,"2025-04-27 16:19:36",181,28
8009,"2025-04-27 16:24:36",181,28
8010,"2025-04-27 16:29:36",174,28
8011,"2025-04-27 16:34:36",178,28
8012,"2025-04-27 16:39:36",179,28
8013,"2025-04-27 16:44:36",178,28
8014,"2025-04-27 16:49:36",179,28
8015,"2025-04-27 16:54:36",177,28
8016,"2025-04-27 16:59:36",178,28
8017,"2025-04-27 17:04:36",182,28
8018,"2025-04-27 17:09:36",178,28
8019,"2025-04-27 17:14:36",183,28
8020,"2025-04-27 17:19:36",179,28
8021,"2025-04-27 17:24:36",177,28
8022,"2025-04-27 17:29:36",176,28
8023,"2025-04-27 17:34:36",178,28
8024,"2025-04-27 17:39:36",177,28
8025,"2025-04-27 17:44:36",178,28
8026,"2025-04-27 17:49:36",176,28
8027,"2025-04-27 17:54:36",176,28
8028,"2025-04-27 17:59:36",177,28
8029,"2025-04-27 18:04:36",175,28
8030,"2025-04-27 18:09:36",175,28
8031,"2025-04-27 18:14:36",179,28
8032,"2025-04-27 18:19:36",175,28
8033,"2025-04-27 18:24:36",175,28
8034,"2025-04-27 18:29:36",175,28
8035,"2025-04-27 18:34:36",176,28
8036,"2025-04-27 18:39:36",180,28
8037,"2025-04-27 18:44:36",182,28
8038,"2025-04-27 18:49:36",179,28
8039,"2025-04-27 18:54:36",179,28
8040,"2025-04-27 18:59:36",178,28
8041,"2025-04-27 19:04:36",181,28
8042,"2025-04-27 19:09:36",181,28
8043,"2025-04-27 19:14:36",176,28
8044,"2025-04-27 19:19:36",178,28
8045,"2025-04-27 19:24:36",180,28
8046,"2025-04-27 19:29:36",184,28
8047,"2025-04-27 19:34:36",179,28
8048,"2025-04-27 19:39:36",181,28
8049,"2025-04-27 19:44:36",184,28
8050,"2025-04-27 19:49:36",177,28
8051,"2025-04-27 19:54:36",179,28
8052,"2025-04-27 19:59:36",180,28
8053,"2025-04-27 20:04:36",182,28
8054,"2025-04-27 20:09:36",180,28
8055,"2025-04-27 20:14:36",185,28
8056,"2025-04-27 20:19:36",186,28
8057,"2025-04-27 20:24:36",183,28
8058,"2025-04-27 20:29:36",185,28
8059,"2025-04-27 20:34:36",186,28
8060,"2025-04-27 20:39:36",184,28
8061,"2025-04-27 20:44:36",190,28
8062,"2025-04-27 20:49:36",188,28
8063,"2025-04-27 20:54:36",191,28
8064,"2025-04-27 20:59:36",191,28
8065,"2025-04-26 21:04:36",187,29
8066,"2025-04-26 21:09:36",189,29
8067,"2025-04-26 21:14:36",189,29
8068,"2025-04-26 21:19:36",NULL,29
8069,"2025-04-26 21:24:36",188,29
8070,"2025-04-26 21:29:36",191,29
8071,"2025-04-26 21:34:36",190,29
8072,"2025-04-26 21:39:36",194,29
8073,"2025-04-26 21:44:36",190,29
8074,"2025-04-26 21:49:36",194,29
8075,"2025-04-26 21:54:36",192,29
8076,"2025-04-26 21:59:36",198,29
8077,"2025-04-26 22:04:36",202,29
8078,"2025-04-26 22:09:36",202,29
8079,"2025-04-26 22:14:36",203,29
8080,"2025-04-26 22:19:36",200,29
8081,"2025-04-26 22:24:36",199,29
8082,"2025-04-26 22:29:36",201,29
8083,"2025-04-26 22:34:36",199,29
8084,"2025-04-26 22:39:36",199,29
8085,"2025-04-26 22:44:36",202,29
8086,"2025-04-26 22:49:36",200,29
8087,"2025-04-26 22:54:36",198,29
8088,"2025-04-26 22:59:36",203,29
8089,"2025-04-26 23:04:36",201,29
8090,"2025-04-26 23:09:36",NULL,29
8091,"2025-04-26 23:14:36",200,29
8092,"2025-04-26 23:19:36",202,29
8093,"2025-04-26 23:24:36",197,29
8094,"2025-04-26 23:29:36",201,29
8095,"2025-04-26 23:34:36",200,29
8096,"2025-04-26 23:39:36",199,29
8097,"2025-04-26 23:44:36",197,29
8098,"2025-04-26 23:49:36",199,29
8099,"2025-04-26 23:54:36",200,29
8100,"2025-04-26 23:59:36",200,29
8101,"2025-04-27 00:04:36",202,29
8102,"2025-04-27 00:09:36",199,29
8103,"2025-04-27 00:14:36",200,29
8104,"2025-04-27 00:19:36",199,29
8105,"2025-04-27 00:24:36",202,29
8106,"2025-04-27 00:29:36",199,29
8107,"2025-04-27 00:34:36",201,29
8108,"2025-04-27 00:39:36",201,29
8109,"2025-04-27 00:44:36",200,29
8110,"2025-04-27 00:49:36",201,29
8111,"2025-04-27 00:54:36",198,29
8112,"2025-04-27 00:59:36",198,29
8113,"2025-04-27 01:04:36",NULL,29
8114,"2025-04-27 01:09:36",202,29
8115,"2025-04-27 01:14:36",NULL,29
8116,"2025-04-27 01:19:36",197,29
8117,"2025-04-27 01:24:36",199,29
8118,"2025-04-27 01:29:36",201,29
8119,"2025-04-27 01:34:36",203,29
8120,"2025-04-27 01:39:36",200,29
8121,"2025-04-27 01:44:36",202,29
8122,"2025-04-27 01:49:36",198,29
8123,"2025-04-27 01:54:36",198,29
8124,"2025-04-27 01:59:36",200,29
8125,"2025-04-27 02:04:36",203,29
8126,"2025-04-27 02:09:36",200,29
8127,"2025-04-27 02:14:36",202,29
8128,"2025-04-27 02:19:36",202,29
8129,"2025-04-27 02:24:36",203,29
8130,"2025-04-27 02:29:36",197,29
8131,"2025-04-27 02:34:36",199,29
8132,"2025-04-27 02:39:36",199,29
8133,"2025-04-27 02:44:36",198,29
8134,"2025-04-27 02:49:36",200,29
8135,"2025-04-27 02:54:36",202,29
8136,"2025-04-27 02:59:36",200,29
8137,"2025-04-27 03:04:36",200,29
8138,"2025-04-27 03:09:36",201,29
8139,"2025-04-27 03:14:36",200,29
8140,"2025-04-27 03:19:36",203,29
8141,"2025-04-27 03:24:36",202,29
8142,"2025-04-27 03:29:36",202,29
8143,"2025-04-27 03:34:36",198,29
8144,"2025-04-27 03:39:36",202,29
8145,"2025-04-27 03:44:36",201,29
8146,"2025-04-27 03:49:36",201,29
8147,"2025-04-27 03:54:36",198,29
8148,"2025-04-27 03:59:36",NULL,29
8149,"2025-04-27 04:04:36",202,29
8150,"2025-04-27 04:09:36",203,29
8151,"2025-04-27 04:14:36",200,29
8152,"2025-04-27 04:19:36",201,29
8153,"2025-04-27 04:24:36",203,29
8154,"2025-04-27 04:29:36",199,29
8155,"2025-04-27 04:34:36",203,29
8156,"2025-04-27 04:39:36",NULL,29
8157,"2025-04-27 04:44:36",203,29
8158,"2025-04-27 04:49:36",203,29
8159,"2025-04-27 04:54:36",199,29
8160,"2025-04-27 04:59:36",199,29
8161,"2025-04-27 05:04:36",197,29
8162,"2025-04-27 05:09:36",200,29
8163,"2025-04-27 05:14:36",202,29
8164,"2025-04-27 05:19:36",203,29
8165,"2025-04-27 05:24:36",202,29
8166,"2025-04-27 05:29:36",201,29
8167,"2025-04-27 05:34:36",200,29
8168,"2025-04-27 05:39:36",198,29
8169,"2025-04-27 05:44:36",203,29
8170,"2025-04-27 05:49:36",200,29
8171,"2025-04-27 05:54:36",201,29
8172,"2025-04-27 05:59:36",199,29
8173,"2025-04-27 06:04:36",199,29
8174,"2025-04-27 06:09:36",199,29
8175,"2025-04-27 06:14:36",203,29
8176,"2025-04-27 06:19:36",200,29
8177,"2025-04-27 06:24:36",197,29
8178,"2025-04-27 06:29:36",201,29
8179,"2025-04-27 06:34:36",201,29
8180,"2025-04-27 06:39:36",203,29
8181,"2025-04-27 06:44:36",197,29
8182,"2025-04-27 06:49:36",201,29
8183,"2025-04-27 06:54:36",199,29
8184,"2025-04-27 06:59:36",202,29
8185,"2025-04-27 07:04:36",198,29
8186,"2025-04-27 07:09:36",201,29
8187,"2025-04-27 07:14:36",202,29
8188,"2025-04-27 07:19:36",197,29
8189,"2025-04-27 07:24:36",199,29
8190,"2025-04-27 07:29:36",198,29
8191,"2025-04-27 07:34:36",202,29
8192,"2025-04-27 07:39:36",199,29
8193,"2025-04-27 07:44:36",202,29
8194,"2025-04-27 07:49:36",199,29
8195,"2025-04-27 07:54:36",200,29
8196,"2025-04-27 07:59:36",201,29
8197,"2025-04-27 08:04:36",202,29
8198,"2025-04-27 08:09:36",198,29
8199,"2025-04-27 08:14:36",198,29
8200,"2025-04-27 08:19:36",202,29
8201,"2025-04-27 08:24:36",203,29
8202,"2025-04-27 08:29:36",201,29
8203,"2025-04-27 08:34:36",202,29
8204,"2025-04-27 08:39:36",200,29
8205,"2025-04-27 08:44:36",202,29
8206,"2025-04-27 08:49:36",199,29
8207,"2025-04-27 08:54:36",198,29
8208,"2025-04-27 08:59:36",199,29
8209,"2025-04-27 09:04:36",203,29
8210,"2025-04-27 09:09:36",202,29
8211,"2025-04-27 09:14:36",NULL,29
8212,"2025-04-27 09:19:36",202,29
8213,"2025-04-27 09:24:36",198,29
8214,"2025-04-27 09:29:36",198,29
8215,"2025-04-27 09:34:36",200,29
8216,"2025-04-27 09:39:36",202,29
8217,"2025-04-27 09:44:36",201,29
8218,"2025-04-27 09:49:36",197,29
8219,"2025-04-27 09:54:36",198,29
8220,"2025-04-27 09:59:36",203,29
8221,"2025-04-27 10:04:36",202,29
8222,"2025-04-27 10:09:36",202,29
8223,"2025-04-27 10:14:36",199,29
8224,"2025-04-27 10:19:36",199,29
8225,"2025-04-27 10:24:36",198,29
8226,"2025-04-27 10:29:36",NULL,29
8227,"2025-04-27 10:34:36",200,29
8228,"2025-04-27 10:39:36",197,29
8229,"2025-04-27 10:44:36",199,29
8230,"2025-04-27 10:49:36",202,29
8231,"2025-04-27 10:54:36",198,29
8232,"2025-04-27 10:59:36",200,29
8233,"2025-04-27 11:04:36",200,29
8234,"2025-04-27 11:09:36",202,29
8235,"2025-04-27 11:14:36",198,29
8236,"2025-04-27 11:19:36",198,29
8237,"2025-04-27 11:24:36",198,29
8238,"2025-04-27 11:29:36",199,29
8239,"2025-04-27 11:34:36",201,29
8240,"2025-04-27 11:39:36",198,29
8241,"2025-04-27 11:44:36",202,29
8242,"2025-04-27 11:49:36",198,29
8243,"2025-04-27 11:54:36",200,29
8244,"2025-04-27 11:59:36",202,29
8245,"2025-04-27 12:04:36",202,29
8246,"2025-04-27 12:09:36",200,29
8247,"2025-04-27 12:14:36",201,29
8248,"2025-04-27 12:19:36",199,29
8249,"2025-04-27 12:24:36",197,29
8250,"2025-04-27 12:29:36",201,29
8251,"2025-04-27 12:34:36",202,29
8252,"2025-04-27 12:39:36",201,29
8253,"2025-04-27 12:44:36",202,29
8254,"2025-04-27 12:49:36",199,29
8255,"2025-04-27 12:54:36",203,29
8256,"2025-04-27 12:59:36",198,29
8257,"2025-04-27 13:04:36",201,29
8258,"2025-04-27 13:09:36",202,29
8259,"2025-04-27 13:14:36",200,29
8260,"2025-04-27 13:19:36",199,29
8261,"2025-04-27 13:24:36",201,29
8262,"2025-04-27 13:29:36",198,29
8263,"2025-04-27 13:34:36",201,29
8264,"2025-04-27 13:39:36",199,29
8265,"2025-04-27 13:44:36",201,29
8266,"2025-04-27 13:49:36",202,29
8267,"2025-04-27 13:54:36",201,29
8268,"2025-04-27 13:59:36",203,29
8269,"2025-04-27 14:04:36",198,29
8270,"2025-04-27 14:09:36",200,29
8271,"2025-04-27 14:14:36",202,29
8272,"2025-04-27 14:19:36",201,29
8273,"2025-04-27 14:24:36",NULL,29
8274,"2025-04-27 14:29:36",199,29
8275,"2025-04-27 14:34:36",197,29
8276,"2025-04-27 14:39:36",200,29
8277,"2025-04-27 14:44:36",199,29
8278,"2025-04-27 14:49:36",197,29
8279,"2025-04-27 14:54:36",200,29
8280,"2025-04-27 14:59:36",NULL,29
8281,"2025-04-27 15:04:36",198,29
8282,"2025-04-27 15:09:36",200,29
8283,"2025-04-27 15:14:36",199,29
8284,"2025-04-27 15:19:36",202,29
8285,"2025-04-27 15:24:36",199,29
8286,"2025-04-27 15:29:36",201,29
8287,"2025-04-27 15:34:36",197,29
8288,"2025-04-27 15:39:36",202,29
8289,"2025-04-27 15:44:36",203,29
8290,"2025-04-27 15:49:36",202,29
8291,"2025-04-27 15:54:36",202,29
8292,"2025-04-27 15:59:36",202,29
8293,"2025-04-27 16:04:36",200,29
8294,"2025-04-27 16:09:36",199,29
8295,"2025-04-27 16:14:36",202,29
8296,"2025-04-27 16:19:36",201,29
8297,"2025-04-27 16:24:36",200,29
8298,"2025-04-27 16:29:36",202,29
8299,"2025-04-27 16:34:36",198,29
8300,"2025-04-27 16:39:36",201,29
8301,"2025-04-27 16:44:36",200,29
8302,"2025-04-27 16:49:36",202,29
8303,"2025-04-27 16:54:36",197,29
8304,"2025-04-27 16:59:36",197,29
8305,"2025-04-27 17:04:36",202,29
8306,"2025-04-27 17:09:36",202,29
8307,"2025-04-27 17:14:36",NULL,29
8308,"2025-04-27 17:19:36",198,29
8309,"2025-04-27 17:24:36",202,29
8310,"2025-04-27 17:29:36",199,29
8311,"2025-04-27 17:34:36",203,29
8312,"2025-04-27 17:39:36",199,29
8313,"2025-04-27 17:44:36",200,29
8314,"2025-04-27 17:49:36",200,29
8315,"2025-04-27 17:54:36",203,29
8316,"2025-04-27 17:59:36",NULL,29
8317,"2025-04-27 18:04:36",203,29
8318,"2025-04-27 18:09:36",198,29
8319,"2025-04-27 18:14:36",201,29
8320,"2025-04-27 18:19:36",200,29
8321,"2025-04-27 18:24:36",198,29
8322,"2025-04-27 18:29:36",198,29
8323,"2025-04-27 18:34:36",199,29
8324,"2025-04-27 18:39:36",197,29
8325,"2025-04-27 18:44:36",201,29
8326,"2025-04-27 18:49:36",202,29
8327,"2025-04-27 18:54:36",202,29
8328,"2025-04-27 18:59:36",199,29
8329,"2025-04-27 19:04:36",199,29
8330,"2025-04-27 19:09:36",198,29
8331,"2025-04-27 19:14:36",201,29
8332,"2025-04-27 19:19:36",202,29
8333,"2025-04-27 19:24:36",200,29
8334,"2025-04-27 19:29:36",202,29
8335,"2025-04-27 19:34:36",201,29
8336,"2025-04-27 19:39:36",203,29
8337,"2025-04-27 19:44:36",200,29
8338,"2025-04-27 19:49:36",197,29
8339,"2025-04-27 19:54:36",198,29
8340,"2025-04-27 19:59:36",200,29
8341,"2025-04-27 20:04:36",201,29
8342,"2025-04-27 20:09:36",198,29
8343,"2025-04-27 20:14:36",199,29
8344,"2025-04-27 20:19:36",202,29
8345,"2025-04-27 20:24:36",202,29
8346,"2025-04-27 20:29:36",197,29
8347,"2025-04-27 20:34:36",197,29
8348,"2025-04-27 20:39:36",198,29
8349,"2025-04-27 20:44:36",202,29
8350,"2025-04-27 20:49:36",202,29
8351,"2025-04-27 20:54:36",197,29
8352,"2025-04-27 20:59:36",200,29
8353,"2025-04-26 21:04:36",NULL,30
8354,"2025-04-26 21:09:36",198,30
8355,"2025-04-26 21:14:36",199,30
8356,"2025-04-26 21:19:36",201,30
8357,"2025-04-26 21:24:36",201,30
8358,"2025-04-26 21:29:36",201,30
8359,"2025-04-26 21:34:36",197,30
8360,"2025-04-26 21:39:36",201,30
8361,"2025-04-26 21:44:36",201,30
8362,"2025-04-26 21:49:36",200,30
8363,"2025-04-26 21:54:36",196,30
8364,"2025-04-26 21:59:36",NULL,30
8365,"2025-04-26 22:04:36",200,30
8366,"2025-04-26 22:09:36",199,30
8367,"2025-04-26 22:14:36",198,30
8368,"2025-04-26 22:19:36",199,30
8369,"2025-04-26 22:24:36",200,30
8370,"2025-04-26 22:29:36",199,30
8371,"2025-04-26 22:34:36",200,30
8372,"2025-04-26 22:39:36",194,30
8373,"2025-04-26 22:44:36",197,30
8374,"2025-04-26 22:49:36",197,30
8375,"2025-04-26 22:54:36",201,30
8376,"2025-04-26 22:59:36",198,30
8377,"2025-04-26 23:04:36",193,30
8378,"2025-04-26 23:09:36",197,30
8379,"2025-04-26 23:14:36",197,30
8380,"2025-04-26 23:19:36",199,30
8381,"2025-04-26 23:24:36",196,30
8382,"2025-04-26 23:29:36",202,30
8383,"2025-04-26 23:34:36",198,30
8384,"2025-04-26 23:39:36",193,30
8385,"2025-04-26 23:44:36",194,30
8386,"2025-04-26 23:49:36",192,30
8387,"2025-04-26 23:54:36",196,30
8388,"2025-04-26 23:59:36",193,30
8389,"2025-04-27 00:04:36",196,30
8390,"2025-04-27 00:09:36",193,30
8391,"2025-04-27 00:14:36",197,30
8392,"2025-04-27 00:19:36",197,30
8393,"2025-04-27 00:24:36",200,30
8394,"2025-04-27 00:29:36",198,30
8395,"2025-04-27 00:34:36",200,30
8396,"2025-04-27 00:39:36",201,30
8397,"2025-04-27 00:44:36",196,30
8398,"2025-04-27 00:49:36",196,30
8399,"2025-04-27 00:54:36",197,30
8400,"2025-04-27 00:59:36",193,30
8401,"2025-04-27 01:04:36",NULL,30
8402,"2025-04-27 01:09:36",197,30
8403,"2025-04-27 01:14:36",195,30
8404,"2025-04-27 01:19:36",195,30
8405,"2025-04-27 01:24:36",196,30
8406,"2025-04-27 01:29:36",197,30
8407,"2025-04-27 01:34:36",189,30
8408,"2025-04-27 01:39:36",189,30
8409,"2025-04-27 01:44:36",191,30
8410,"2025-04-27 01:49:36",194,30
8411,"2025-04-27 01:54:36",194,30
8412,"2025-04-27 01:59:36",199,30
8413,"2025-04-27 02:04:36",199,30
8414,"2025-04-27 02:09:36",197,30
8415,"2025-04-27 02:14:36",203,30
8416,"2025-04-27 02:19:36",200,30
