id_umidade,data_hora,valor,fk_upa
7019,"2025-04-27 05:54:36",56.7,25
7020,"2025-04-27 05:59:36",57.6,25
7021,"2025-04-27 06:04:36",57.2,25
7022,"2025-04-27 06:09:36",56.3,25
7023,"2025-04-27 06:14:36",55.7,25
7024,"2025-04-27 06:19:36",54.9,25
7025,"2025-04-27 06:24:36",55.5,25
7026,"2025-04-27 06:29:36",55.6,25
7027,"2025-04-27 06:34:36",56.3,25
7028,"2025-04-27 06:39:36",16.6,25
7029,"2025-04-27 06:44:36",55.9,25
7030,"2025-04-27 06:49:36",56.8,25
7031,"2025-04-27 06:54:36",57.3,25
7032,"2025-04-27 06:59:36",58.1,25
7033,"2025-04-27 07:04:36",58.3,25
7034,"2025-04-27 07:09:36",NULL,25
7035,"2025-04-27 07:14:36",57.7,25
7036,"2025-04-27 07:19:36",58.6,25
7037,"2025-04-27 07:24:36",57.7,25
7038,"2025-04-27 07:29:36",57.1,25
7039,"2025-04-27 07:34:36",56.6,25
7040,"2025-04-27 07:39:36",56.4,25
7041,"2025-04-27 07:44:36",55.2,25
7042,"2025-04-27 07:49:36",54.0,25
7043,"2025-04-27 07:54:36",53.7,25
7044,"2025-04-27 07:59:36",53.2,25
7045,"2025-04-27 08:04:36",53.7,25
7046,"2025-04-27 08:09:36",53.4,25
7047,"2025-04-27 08:14:36",53.0,25
7048,"2025-04-27 08:19:36",52.2,25
7049,"2025-04-27 08:24:36",51.7,25
7050,"2025-04-27 08:29:36",51.0,25
7051,"2025-04-27 08:34:36",51.2,25
7052,"2025-04-27 08:39:36",51.6,25
7053,"2025-04-27 08:44:36",52.4,25
7054,"2025-04-27 08:49:36",52.9,25
7055,"2025-04-27 08:54:36",53.8,25
7056,"2025-04-27 08:59:36",53.4,25
7057,"2025-04-27 09:04:36",53.6,25
7058,"2025-04-27 09:09:36",54.4,25
7059,"2025-04-27 09:14:36",54.6,25
7060,"2025-04-27 09:19:36",55.3,25
7061,"2025-04-27 09:24:36",55.4,25
7062,"2025-04-27 09:29:36",55.9,25
7063,"2025-04-27 09:34:36",54.7,25
7064,"2025-04-27 09:39:36",54.9,25
7065,"2025-04-27 09:44:36",55.6,25
7066,"2025-04-27 09:49:36",54.7,25
7067,"2025-04-27 09:54:36",55.0,25
7068,"2025-04-27 09:59:36",54.3,25
7069,"2025-04-27 10:04:36",NULL,25
7070,"2025-04-27 10:09:36",NULL,25
7071,"2025-04-27 10:14:36",NULL,25
7072,"2025-04-27 10:19:36",54.7,25
7073,"2025-04-27 10:24:36",-23.7,25
7074,"2025-04-27 10:29:36",55.5,25
7075,"2025-04-27 10:34:36",54.7,25
7076,"2025-04-27 10:39:36",54.7,25
7077,"2025-04-27 10:44:36",55.1,25
7078,"2025-04-27 10:49:36",56.1,25
7079,"2025-04-27 10:54:36",56.2,25
7080,"2025-04-27 10:59:36",55.5,25
7081,"2025-04-27 11:04:36",55.5,25
7082,"2025-04-27 11:09:36",56.4,25
7083,"2025-04-27 11:14:36",55.6,25
7084,"2025-04-27 11:19:36",27.0,25
7085,"2025-04-27 11:24:36",54.7,25
7086,"2025-04-27 11:29:36",53.6,25
7087,"2025-04-27 11:34:36",54.5,25
7088,"2025-04-27 11:39:36",NULL,25
7089,"2025-04-27 11:44:36",NULL,25
7090,"2025-04-27 11:49:36",NULL,25
7091,"2025-04-27 11:54:36",NULL,25
7092,"2025-04-27 11:59:36",NULL,25
7093,"2025-04-27 12:04:36",NULL,25
7094,"2025-04-27 12:09:36",NULL,25
7095,"2025-04-27 12:14:36",50.3,25
7096,"2025-04-27 12:19:36",50.1,25
7097,"2025-04-27 12:24:36",51.2,25
7098,"2025-04-27 12:29:36",50.9,25
7099,"2025-04-27 12:34:36",51.1,25
7100,"2025-04-27 12:39:36",51.2,25
7101,"2025-04-27 12:44:36",51.5,25
7102,"2025-04-27 12:49:36",51.9,25
7103,"2025-04-27 12:54:36",51.3,25
7104,"2025-04-27 12:59:36",51.2,25
7105,"2025-04-27 13:04:36",51.2,25
7106,"2025-04-27 13:09:36",52.2,25
7107,"2025-04-27 13:14:36",51.4,25
7108,"2025-04-27 13:19:36",50.3,25
7109,"2025-04-27 13:24:36",NULL,25
7110,"2025-04-27 13:29:36",NULL,25
7111,"2025-04-27 13:34:36",NULL,25
7112,"2025-04-27 13:39:36",NULL,25
7113,"2025-04-27 13:44:36",45.5,25
7114,"2025-04-27 13:49:36",46.4,25
7115,"2025-04-27 13:54:36",46.7,25
7116,"2025-04-27 13:59:36",46.4,25
7117,"2025-04-27 14:04:36",46.3,25
7118,"2025-04-27 14:09:36",47.1,25
7119,"2025-04-27 14:14:36",47.4,25
7120,"2025-04-27 14:19:36",46.6,25
7121,"2025-04-27 14:24:36",46.2,25
7122,"2025-04-27 14:29:36",46.1,25
7123,"2025-04-27 14:34:36",46.3,25
7124,"2025-04-27 14:39:36",46.3,25
7125,"2025-04-27 14:44:36",46.1,25
7126,"2025-04-27 14:49:36",45.0,25
7127,"2025-04-27 14:54:36",45.2,25
7128,"2025-04-27 14:59:36",44.1,25
7129,"2025-04-27 15:04:36",43.6,25
7130,"2025-04-27 15:09:36",44.1,25
7131,"2025-04-27 15:14:36",43.8,25
7132,"2025-04-27 15:19:36",43.1,25
7133,"2025-04-27 15:24:36",42.8,25
7134,"2025-04-27 15:29:36",44.0,25
7135,"2025-04-27 15:34:36",43.2,25
7136,"2025-04-27 15:39:36",43.7,25
7137,"2025-04-27 15:44:36",42.8,25
7138,"2025-04-27 15:49:36",42.0,25
7139,"2025-04-27 15:54:36",41.6,25
7140,"2025-04-27 15:59:36",42.5,25
7141,"2025-04-27 16:04:36",41.8,25
7142,"2025-04-27 16:09:36",41.6,25
7143,"2025-04-27 16:14:36",41.8,25
7144,"2025-04-27 16:19:36",41.1,25
7145,"2025-04-27 16:24:36",40.7,25
7146,"2025-04-27 16:29:36",41.1,25
7147,"2025-04-27 16:34:36",41.5,25
7148,"2025-04-27 16:39:36",42.0,25
7149,"2025-04-27 16:44:36",41.6,25
7150,"2025-04-27 16:49:36",42.4,25
7151,"2025-04-27 16:54:36",42.0,25
7152,"2025-04-27 16:59:36",42.5,25
7153,"2025-04-27 17:04:36",43.0,25
7154,"2025-04-27 17:09:36",43.3,25
7155,"2025-04-27 17:14:36",42.7,25
7156,"2025-04-27 17:19:36",43.3,25
7157,"2025-04-27 17:24:36",42.9,25
7158,"2025-04-27 17:29:36",42.3,25
7159,"2025-04-27 17:34:36",42.6,25
7160,"2025-04-27 17:39:36",43.0,25
7161,"2025-04-27 17:44:36",42.5,25
7162,"2025-04-27 17:49:36",43.1,25
7163,"2025-04-27 17:54:36",42.9,25
7164,"2025-04-27 17:59:36",43.1,25
7165,"2025-04-27 18:04:36",43.8,25
7166,"2025-04-27 18:09:36",43.7,25
7167,"2025-04-27 18:14:36",43.0,25
7168,"2025-04-27 18:19:36",43.0,25
7169,"2025-04-27 18:24:36",42.2,25
7170,"2025-04-27 18:29:36",41.7,25
7171,"2025-04-27 18:34:36",42.7,25
7172,"2025-04-27 18:39:36",42.9,25
7173,"2025-04-27 18:44:36",NULL,25
7174,"2025-04-27 18:49:36",58.4,25
7175,"2025-04-27 18:54:36",58.1,25
7176,"2025-04-27 18:59:36",58.4,25
7177,"2025-04-27 19:04:36",59.1,25
7178,"2025-04-27 19:09:36",58.9,25
7179,"2025-04-27 19:14:36",NULL,25
7180,"2025-04-27 19:19:36",58.9,25
7181,"2025-04-27 19:24:36",59.1,25
7182,"2025-04-27 19:29:36",60.2,25
7183,"2025-04-27 19:34:36",59.8,25
7184,"2025-04-27 19:39:36",59.4,25
7185,"2025-04-27 19:44:36",60.3,25
7186,"2025-04-27 19:49:36",59.8,25
7187,"2025-04-27 19:54:36",60.0,25
7188,"2025-04-27 19:59:36",60.0,25
7189,"2025-04-27 20:04:36",60.1,25
7190,"2025-04-27 20:09:36",60.4,25
7191,"2025-04-27 20:14:36",59.9,25
7192,"2025-04-27 20:19:36",59.1,25
7193,"2025-04-27 20:24:36",58.3,25
7194,"2025-04-27 20:29:36",58.5,25
7195,"2025-04-27 20:34:36",59.3,25
7196,"2025-04-27 20:39:36",59.6,25
7197,"2025-04-27 20:44:36",60.2,25
7198,"2025-04-27 20:49:36",59.0,25
7199,"2025-04-27 20:54:36",60.0,25
7200,"2025-04-27 20:59:36",59.9,25
7201,"2025-04-26 21:04:36",52.4,26
7202,"2025-04-26 21:09:36",52.9,26
7203,"2025-04-26 21:14:36",53.6,26
7204,"2025-04-26 21:19:36",52.8,26
7205,"2025-04-26 21:24:36",53.6,26
7206,"2025-04-26 21:29:36",54.0,26
7207,"2025-04-26 21:34:36",54.9,26
7208,"2025-04-26 21:39:36",54.6,26
7209,"2025-04-26 21:44:36",53.9,26
7210,"2025-04-26 21:49:36",53.5,26
7211,"2025-04-26 21:54:36",52.9,26
7212,"2025-04-26 21:59:36",52.1,26
7213,"2025-04-26 22:04:36",52.7,26
7214,"2025-04-26 22:09:36",52.6,26
7215,"2025-04-26 22:14:36",NULL,26
7216,"2025-04-26 22:19:36",49.0,26
7217,"2025-04-26 22:24:36",48.4,26
7218,"2025-04-26 22:29:36",48.0,26
7219,"2025-04-26 22:34:36",48.5,26
7220,"2025-04-26 22:39:36",48.2,26
7221,"2025-04-26 22:44:36",48.0,26
7222,"2025-04-26 22:49:36",47.7,26
7223,"2025-04-26 22:54:36",47.4,26
7224,"2025-04-26 22:59:36",46.3,26
7225,"2025-04-26 23:04:36",46.3,26
7226,"2025-04-26 23:09:36",45.3,26
7227,"2025-04-26 23:14:36",44.9,26
7228,"2025-04-26 23:19:36",45.6,26
7229,"2025-04-26 23:24:36",45.7,26
7230,"2025-04-26 23:29:36",44.8,26
7231,"2025-04-26 23:34:36",43.8,26
7232,"2025-04-26 23:39:36",44.1,26
7233,"2025-04-26 23:44:36",44.8,26
7234,"2025-04-26 23:49:36",44.2,26
7235,"2025-04-26 23:54:36",43.3,26
7236,"2025-04-26 23:59:36",42.9,26
7237,"2025-04-27 00:04:36",43.4,26
7238,"2025-04-27 00:09:36",44.1,26
7239,"2025-04-27 00:14:36",43.9,26
7240,"2025-04-27 00:19:36",44.6,26
7241,"2025-04-27 00:24:36",44.2,26
7242,"2025-04-27 00:29:36",44.7,26
7243,"2025-04-27 00:34:36",45.5,26
7244,"2025-04-27 00:39:36",45.8,26
7245,"2025-04-27 00:44:36",45.0,26
7246,"2025-04-27 00:49:36",46.2,26
7247,"2025-04-27 00:54:36",45.5,26
7248,"2025-04-27 00:59:36",44.8,26
7249,"2025-04-27 01:04:36",44.1,26
7250,"2025-04-27 01:09:36",44.6,26
7251,"2025-04-27 01:14:36",NULL,26
7252,"2025-04-27 01:19:36",59.9,26
7253,"2025-04-27 01:24:36",59.1,26
7254,"2025-04-27 01:29:36",59.9,26
7255,"2025-04-27 01:34:36",59.5,26
7256,"2025-04-27 01:39:36",59.6,26
7257,"2025-04-27 01:44:36",59.9,26
7258,"2025-04-27 01:49:36",60.1,26
7259,"2025-04-27 01:54:36",60.5,26
7260,"2025-04-27 01:59:36",61.0,26
7261,"2025-04-27 02:04:36",61.7,26
7262,"2025-04-27 02:09:36",62.5,26
7263,"2025-04-27 02:14:36",62.4,26
7264,"2025-04-27 02:19:36",61.4,26
7265,"2025-04-27 02:24:36",61.8,26
7266,"2025-04-27 02:29:36",61.9,26
7267,"2025-04-27 02:34:36",62.8,26
7268,"2025-04-27 02:39:36",64.1,26
7269,"2025-04-27 02:44:36",64.3,26
7270,"2025-04-27 02:49:36",64.4,26
7271,"2025-04-27 02:54:36",65.1,26
7272,"2025-04-27 02:59:36",64.4,26
7273,"2025-04-27 03:04:36",64.3,26
7274,"2025-04-27 03:09:36",63.6,26
7275,"2025-04-27 03:14:36",63.8,26
7276,"2025-04-27 03:19:36",65.0,26
7277,"2025-04-27 03:24:36",64.4,26
7278,"2025-04-27 03:29:36",64.5,26
7279,"2025-04-27 03:34:36",65.2,26
7280,"2025-04-27 03:39:36",65.6,26
7281,"2025-04-27 03:44:36",65.3,26
7282,"2025-04-27 03:49:36",65.1,26
7283,"2025-04-27 03:54:36",64.3,26
7284,"2025-04-27 03:59:36",64.3,26
7285,"2025-04-27 04:04:36",63.6,26
7286,"2025-04-27 04:09:36",64.0,26
7287,"2025-04-27 04:14:36",64.7,26
7288,"2025-04-27 04:19:36",64.1,26
7289,"2025-04-27 04:24:36",64.5,26
7290,"2025-04-27 04:29:36",NULL,26
7291,"2025-04-27 04:34:36",42.8,26
7292,"2025-04-27 04:39:36",42.8,26
7293,"2025-04-27 04:44:36",43.2,26
7294,"2025-04-27 04:49:36",43.3,26
7295,"2025-04-27 04:54:36",43.6,26
7296,"2025-04-27 04:59:36",123.6,26
7297,"2025-04-27 05:04:36",42.8,26
7298,"2025-04-27 05:09:36",42.5,26
7299,"2025-04-27 05:14:36",42.0,26
7300,"2025-04-27 05:19:36",42.2,26
7301,"2025-04-27 05:24:36",42.8,26
7302,"2025-04-27 05:29:36",43.6,26
7303,"2025-04-27 05:34:36",44.6,26
7304,"2025-04-27 05:39:36",44.5,26
7305,"2025-04-27 05:44:36",45.4,26
7306,"2025-04-27 05:49:36",45.8,26
7307,"2025-04-27 05:54:36",NULL,26
7308,"2025-04-27 05:59:36",56.1,26
7309,"2025-04-27 06:04:36",56.7,26
7310,"2025-04-27 06:09:36",57.3,26
7311,"2025-04-27 06:14:36",131.4,26
7312,"2025-04-27 06:19:36",58.1,26
7313,"2025-04-27 06:24:36",58.3,26
7314,"2025-04-27 06:29:36",58.0,26
7315,"2025-04-27 06:34:36",57.3,26
7316,"2025-04-27 06:39:36",57.3,26
7317,"2025-04-27 06:44:36",58.1,26
7318,"2025-04-27 06:49:36",133.2,26
7319,"2025-04-27 06:54:36",59.0,26
7320,"2025-04-27 06:59:36",58.3,26
7321,"2025-04-27 07:04:36",57.5,26
7322,"2025-04-27 07:09:36",57.1,26
7323,"2025-04-27 07:14:36",56.4,26
7324,"2025-04-27 07:19:36",55.7,26
7325,"2025-04-27 07:24:36",56.2,26
7326,"2025-04-27 07:29:36",57.4,26
7327,"2025-04-27 07:34:36",56.8,26
7328,"2025-04-27 07:39:36",56.9,26
7329,"2025-04-27 07:44:36",56.6,26
7330,"2025-04-27 07:49:36",NULL,26
7331,"2025-04-27 07:54:36",43.3,26
7332,"2025-04-27 07:59:36",43.7,26
7333,"2025-04-27 08:04:36",43.9,26
7334,"2025-04-27 08:09:36",43.3,26
7335,"2025-04-27 08:14:36",44.1,26
7336,"2025-04-27 08:19:36",44.2,26
7337,"2025-04-27 08:24:36",43.4,26
7338,"2025-04-27 08:29:36",42.7,26
7339,"2025-04-27 08:34:36",41.8,26
7340,"2025-04-27 08:39:36",42.0,26
7341,"2025-04-27 08:44:36",42.5,26
7342,"2025-04-27 08:49:36",42.0,26
7343,"2025-04-27 08:54:36",41.1,26
7344,"2025-04-27 08:59:36",41.1,26
7345,"2025-04-27 09:04:36",41.1,26
7346,"2025-04-27 09:09:36",40.1,26
7347,"2025-04-27 09:14:36",39.5,26
7348,"2025-04-27 09:19:36",115.4,26
7349,"2025-04-27 09:24:36",38.8,26
7350,"2025-04-27 09:29:36",39.5,26
7351,"2025-04-27 09:34:36",39.5,26
7352,"2025-04-27 09:39:36",40.2,26
7353,"2025-04-27 09:44:36",40.1,26
7354,"2025-04-27 09:49:36",40.7,26
7355,"2025-04-27 09:54:36",41.7,26
7356,"2025-04-27 09:59:36",41.1,26
7357,"2025-04-27 10:04:36",41.6,26
7358,"2025-04-27 10:09:36",40.7,26
7359,"2025-04-27 10:14:36",41.3,26
7360,"2025-04-27 10:19:36",42.4,26
7361,"2025-04-27 10:24:36",42.7,26
7362,"2025-04-27 10:29:36",42.4,26
7363,"2025-04-27 10:34:36",41.7,26
7364,"2025-04-27 10:39:36",41.0,26
7365,"2025-04-27 10:44:36",41.4,26
7366,"2025-04-27 10:49:36",41.6,26
7367,"2025-04-27 10:54:36",42.3,26
7368,"2025-04-27 10:59:36",42.3,26
7369,"2025-04-27 11:04:36",41.9,26
7370,"2025-04-27 11:09:36",42.7,26
7371,"2025-04-27 11:14:36",42.4,26
7372,"2025-04-27 11:19:36",42.9,26
7373,"2025-04-27 11:24:36",43.8,26
7374,"2025-04-27 11:29:36",43.4,26
7375,"2025-04-27 11:34:36",43.3,26
7376,"2025-04-27 11:39:36",NULL,26
7377,"2025-04-27 11:44:36",45.0,26
7378,"2025-04-27 11:49:36",44.1,26
7379,"2025-04-27 11:54:36",44.3,26
7380,"2025-04-27 11:59:36",44.4,26
7381,"2025-04-27 12:04:36",45.2,26
7382,"2025-04-27 12:09:36",45.5,26
7383,"2025-04-27 12:14:36",44.7,26
7384,"2025-04-27 12:19:36",44.5,26
7385,"2025-04-27 12:24:36",45.2,26
7386,"2025-04-27 12:29:36",45.3,26
7387,"2025-04-27 12:34:36",45.9,26
7388,"2025-04-27 12:39:36",45.7,26
7389,"2025-04-27 12:44:36",45.7,26
7390,"2025-04-27 12:49:36",44.7,26
7391,"2025-04-27 12:54:36",44.9,26
7392,"2025-04-27 12:59:36",44.4,26
7393,"2025-04-27 13:04:36",43.6,26
7394,"2025-04-27 13:09:36",43.4,26
7395,"2025-04-27 13:14:36",43.1,26
7396,"2025-04-27 13:19:36",44.2,26
7397,"2025-04-27 13:24:36",44.6,26
7398,"2025-04-27 13:29:36",44.0,26
7399,"2025-04-27 13:34:36",44.7,26
7400,"2025-04-27 13:39:36",45.2,26
7401,"2025-04-27 13:44:36",44.5,26
7402,"2025-04-27 13:49:36",45.5,26
7403,"2025-04-27 13:54:36",44.7,26
7404,"2025-04-27 13:59:36",44.4,26
7405,"2025-04-27 14:04:36",43.4,26
7406,"2025-04-27 14:09:36",43.2,26
7407,"2025-04-27 14:14:36",-10.5,26
7408,"2025-04-27 14:19:36",43.9,26
7409,"2025-04-27 14:24:36",44.7,26
7410,"2025-04-27 14:29:36",45.5,26
7411,"2025-04-27 14:34:36",NULL,26
7412,"2025-04-27 14:39:36",NULL,26
7413,"2025-04-27 14:44:36",NULL,26
7414,"2025-04-27 14:49:36",NULL,26
7415,"2025-04-27 14:54:36",NULL,26
7416,"2025-04-27 14:59:36",NULL,26
7417,"2025-04-27 15:04:36",NULL,26
7418,"2025-04-27 15:09:36",55.5,26
7419,"2025-04-27 15:14:36",55.2,26
7420,"2025-04-27 15:19:36",56.0,26
7421,"2025-04-27 15:24:36",56.3,26
7422,"2025-04-27 15:29:36",55.7,26
7423,"2025-04-27 15:34:36",55.5,26
7424,"2025-04-27 15:39:36",55.3,26
7425,"2025-04-27 15:44:36",55.0,26
7426,"2025-04-27 15:49:36",55.1,26
7427,"2025-04-27 15:54:36",54.6,26
7428,"2025-04-27 15:59:36",55.4,26
7429,"2025-04-27 16:04:36",55.4,26
7430,"2025-04-27 16:09:36",55.8,26
7431,"2025-04-27 16:14:36",55.1,26
7432,"2025-04-27 16:19:36",55.6,26
7433,"2025-04-27 16:24:36",55.3,26
7434,"2025-04-27 16:29:36",16.3,26
7435,"2025-04-27 16:34:36",54.8,26
7436,"2025-04-27 16:39:36",54.2,26
7437,"2025-04-27 16:44:36",53.1,26
7438,"2025-04-27 16:49:36",53.8,26
7439,"2025-04-27 16:54:36",53.0,26
7440,"2025-04-27 16:59:36",NULL,26
7441,"2025-04-27 17:04:36",51.0,26
7442,"2025-04-27 17:09:36",50.1,26
7443,"2025-04-27 17:14:36",50.4,26
7444,"2025-04-27 17:19:36",50.9,26
7445,"2025-04-27 17:24:36",50.3,26
7446,"2025-04-27 17:29:36",50.4,26
7447,"2025-04-27 17:34:36",50.5,26
7448,"2025-04-27 17:39:36",50.8,26
7449,"2025-04-27 17:44:36",50.5,26
7450,"2025-04-27 17:49:36",50.6,26
7451,"2025-04-27 17:54:36",50.6,26
7452,"2025-04-27 17:59:36",50.0,26
7453,"2025-04-27 18:04:36",50.4,26
7454,"2025-04-27 18:09:36",49.7,26
7455,"2025-04-27 18:14:36",50.7,26
7456,"2025-04-27 18:19:36",50.2,26
7457,"2025-04-27 18:24:36",50.9,26
7458,"2025-04-27 18:29:36",51.6,26
7459,"2025-04-27 18:34:36",51.5,26
7460,"2025-04-27 18:39:36",52.3,26
7461,"2025-04-27 18:44:36",52.8,26
7462,"2025-04-27 18:49:36",65.4,26
7463,"2025-04-27 18:54:36",53.0,26
7464,"2025-04-27 18:59:36",53.1,26
7465,"2025-04-27 19:04:36",52.6,26
7466,"2025-04-27 19:09:36",51.4,26
7467,"2025-04-27 19:14:36",50.7,26
7468,"2025-04-27 19:19:36",50.0,26
7469,"2025-04-27 19:24:36",49.1,26
7470,"2025-04-27 19:29:36",49.5,26
7471,"2025-04-27 19:34:36",49.4,26
7472,"2025-04-27 19:39:36",50.0,26
7473,"2025-04-27 19:44:36",50.8,26
7474,"2025-04-27 19:49:36",49.8,26
7475,"2025-04-27 19:54:36",50.8,26
7476,"2025-04-27 19:59:36",51.6,26
7477,"2025-04-27 20:04:36",50.8,26
7478,"2025-04-27 20:09:36",51.1,26
7479,"2025-04-27 20:14:36",51.3,26
7480,"2025-04-27 20:19:36",52.2,26
7481,"2025-04-27 20:24:36",52.6,26
7482,"2025-04-27 20:29:36",51.8,26
7483,"2025-04-27 20:34:36",51.5,26
7484,"2025-04-27 20:39:36",51.9,26
7485,"2025-04-27 20:44:36",52.4,26
7486,"2025-04-27 20:49:36",52.4,26
7487,"2025-04-27 20:54:36",52.8,26
7488,"2025-04-27 20:59:36",53.2,26
7489,"2025-04-26 21:04:36",NULL,27
7490,"2025-04-26 21:09:36",52.0,27
7491,"2025-04-26 21:14:36",52.2,27
7492,"2025-04-26 21:19:36",52.7,27
7493,"2025-04-26 21:24:36",52.9,27
7494,"2025-04-26 21:29:36",63.3,27
7495,"2025-04-26 21:34:36",53.5,27
7496,"2025-04-26 21:39:36",53.0,27
7497,"2025-04-26 21:44:36",53.6,27
7498,"2025-04-26 21:49:36",53.2,27
7499,"2025-04-26 21:54:36",52.7,27
7500,"2025-04-26 21:59:36",52.0,27
7501,"2025-04-26 22:04:36",52.1,27
7502,"2025-04-26 22:09:36",-25.3,27
7503,"2025-04-26 22:14:36",52.4,27
7504,"2025-04-26 22:19:36",53.1,27
7505,"2025-04-26 22:24:36",53.0,27
7506,"2025-04-26 22:29:36",53.1,27
7507,"2025-04-26 22:34:36",52.8,27
7508,"2025-04-26 22:39:36",51.9,27
7509,"2025-04-26 22:44:36",52.3,27
7510,"2025-04-26 22:49:36",52.1,27
7511,"2025-04-26 22:54:36",53.2,27
7512,"2025-04-26 22:59:36",53.2,27
7513,"2025-04-26 23:04:36",53.6,27
7514,"2025-04-26 23:09:36",54.5,27
7515,"2025-04-26 23:14:36",54.4,27
7516,"2025-04-26 23:19:36",53.6,27
7517,"2025-04-26 23:24:36",53.9,27
7518,"2025-04-26 23:29:36",53.8,27
7519,"2025-04-26 23:34:36",53.9,27
7520,"2025-04-26 23:39:36",55.0,27
7521,"2025-04-26 23:44:36",56.2,27
7522,"2025-04-26 23:49:36",55.6,27
7523,"2025-04-26 23:54:36",-4.1,27
7524,"2025-04-26 23:59:36",55.8,27
7525,"2025-04-27 00:04:36",56.8,27
7526,"2025-04-27 00:09:36",56.1,27
7527,"2025-04-27 00:14:36",55.8,27
7528,"2025-04-27 00:19:36",56.5,27
7529,"2025-04-27 00:24:36",57.2,27
7530,"2025-04-27 00:29:36",56.7,27
7531,"2025-04-27 00:34:36",56.6,27
7532,"2025-04-27 00:39:36",57.4,27
7533,"2025-04-27 00:44:36",58.1,27
7534,"2025-04-27 00:49:36",58.3,27
7535,"2025-04-27 00:54:36",59.2,27
7536,"2025-04-27 00:59:36",59.7,27
7537,"2025-04-27 01:04:36",59.4,27
7538,"2025-04-27 01:09:36",60.4,27
7539,"2025-04-27 01:14:36",59.7,27
7540,"2025-04-27 01:19:36",58.7,27
7541,"2025-04-27 01:24:36",58.9,27
7542,"2025-04-27 01:29:36",57.8,27
7543,"2025-04-27 01:34:36",57.0,27
7544,"2025-04-27 01:39:36",57.1,27
7545,"2025-04-27 01:44:36",56.8,27
7546,"2025-04-27 01:49:36",56.3,27
7547,"2025-04-27 01:54:36",57.2,27
7548,"2025-04-27 01:59:36",57.2,27
7549,"2025-04-27 02:04:36",56.6,27
7550,"2025-04-27 02:09:36",56.4,27
7551,"2025-04-27 02:14:36",56.2,27
7552,"2025-04-27 02:19:36",NULL,27
7553,"2025-04-27 02:24:36",53.0,27
7554,"2025-04-27 02:29:36",53.4,27
7555,"2025-04-27 02:34:36",53.7,27
7556,"2025-04-27 02:39:36",16.9,27
7557,"2025-04-27 02:44:36",53.1,27
7558,"2025-04-27 02:49:36",52.3,27
7559,"2025-04-27 02:54:36",52.6,27
7560,"2025-04-27 02:59:36",53.0,27
7561,"2025-04-27 03:04:36",52.6,27
7562,"2025-04-27 03:09:36",52.7,27
7563,"2025-04-27 03:14:36",53.1,27
7564,"2025-04-27 03:19:36",52.1,27
7565,"2025-04-27 03:24:36",51.1,27
7566,"2025-04-27 03:29:36",51.9,27
7567,"2025-04-27 03:34:36",51.4,27
7568,"2025-04-27 03:39:36",51.1,27
7569,"2025-04-27 03:44:36",51.2,27
7570,"2025-04-27 03:49:36",50.8,27
7571,"2025-04-27 03:54:36",52.0,27
7572,"2025-04-27 03:59:36",52.4,27
7573,"2025-04-27 04:04:36",52.5,27
7574,"2025-04-27 04:09:36",53.2,27
7575,"2025-04-27 04:14:36",53.9,27
7576,"2025-04-27 04:19:36",53.7,27
7577,"2025-04-27 04:24:36",53.9,27
7578,"2025-04-27 04:29:36",54.5,27
7579,"2025-04-27 04:34:36",55.4,27
7580,"2025-04-27 04:39:36",55.0,27
7581,"2025-04-27 04:44:36",55.0,27
7582,"2025-04-27 04:49:36",56.2,27
7583,"2025-04-27 04:54:36",56.7,27
7584,"2025-04-27 04:59:36",57.4,27
7585,"2025-04-27 05:04:36",57.9,27
7586,"2025-04-27 05:09:36",58.2,27
7587,"2025-04-27 05:14:36",58.1,27
7588,"2025-04-27 05:19:36",57.9,27
7589,"2025-04-27 05:24:36",58.6,27
7590,"2025-04-27 05:29:36",59.3,27
7591,"2025-04-27 05:34:36",58.1,27
7592,"2025-04-27 05:39:36",59.0,27
7593,"2025-04-27 05:44:36",58.5,27
7594,"2025-04-27 05:49:36",58.0,27
7595,"2025-04-27 05:54:36",58.2,27
7596,"2025-04-27 05:59:36",57.7,27
7597,"2025-04-27 06:04:36",57.3,27
7598,"2025-04-27 06:09:36",57.5,27
7599,"2025-04-27 06:14:36",57.4,27
7600,"2025-04-27 06:19:36",56.8,27
7601,"2025-04-27 06:24:36",57.0,27
7602,"2025-04-27 06:29:36",57.5,27
7603,"2025-04-27 06:34:36",58.4,27
7604,"2025-04-27 06:39:36",59.1,27
7605,"2025-04-27 06:44:36",58.8,27
7606,"2025-04-27 06:49:36",58.6,27
7607,"2025-04-27 06:54:36",58.2,27
7608,"2025-04-27 06:59:36",57.0,27
7609,"2025-04-27 07:04:36",NULL,27
7610,"2025-04-27 07:09:36",54.6,27
7611,"2025-04-27 07:14:36",53.8,27
7612,"2025-04-27 07:19:36",54.3,27
7613,"2025-04-27 07:24:36",53.9,27
7614,"2025-04-27 07:29:36",53.4,27
7615,"2025-04-27 07:34:36",53.3,27
7616,"2025-04-27 07:39:36",54.0,27
7617,"2025-04-27 07:44:36",53.6,27
7618,"2025-04-27 07:49:36",53.4,27
7619,"2025-04-27 07:54:36",52.9,27
7620,"2025-04-27 07:59:36",52.4,27
7621,"2025-04-27 08:04:36",51.5,27
7622,"2025-04-27 08:09:36",52.2,27
7623,"2025-04-27 08:14:36",51.5,27
7624,"2025-04-27 08:19:36",50.5,27
7625,"2025-04-27 08:24:36",51.0,27
